,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Emotion
1523,1.6493406,0.6950244,0.4805634,0.34752896,0.108291775,0.059758943,0.075401776,-0.119827,-0.0148341,0.24213153,0.5960625,0.8447481,0.9099566,0.99969643,0.7160384,0.45919955,0.32833984,0.3337942,0.39444414,0.27745387,0.25331417,0.45635816,0.45221266,0.39892113,0.38133514,0.47623384,0.67322254,0.7125519,0.6101665,0.5490461,0.6119934,0.6017025,0.8065033,0.8532604,0.8520581,0.82148,0.7163937,0.7675415,0.7138617,0.63120824,0.5489074,0.6076465,0.75849134,0.7950079,0.7207978,0.68177444,0.5242028,0.5592597,0.6797082,0.8160995,0.6975027,0.4311698,0.58500415,0.6032136,0.60634166,0.5715038,0.5020965,0.5624703,0.52483284,0.40825564,0.5163144,0.59294534,0.6804883,0.5961677,0.6036192,0.6008779,0.5827732,0.6900234,0.67982614,0.65949786,0.6646676,0.6979078,0.7233356,0.7725225,0.83159024,0.7918706,0.7747468,0.84150946,0.84236795,0.82888746,0.6974828,0.7055268,0.6481087,0.5329306,0.5188805,0.6444087,0.61542404,0.6125302,0.75301015,0.73612875,0.64973813,0.58003664,0.64959604,0.56106365,0.547537,0.5193208,0.4231787,0.407999,0.4626831,0.5551507,0.57143015,0.6092322,0.7061557,0.7078272,0.6972814,0.72266287,0.8082942,0.9530903,0.9806759,1.1328777,1.1683316,1.198211,1.1574713,1.2140704,1.1948762,1.1957481,1.0954494,1.0154406,0.95919853,1.0019351,0.97083837,0.95044625,0.9393197,0.93524235,0.97357315,1.0366721,1.0986451,1.1297016,fearful
1524,0.90439457,-0.09018836,0.030970935,0.11125768,0.17435148,0.399945,0.8553295,1.2546176,1.7039237,1.7590953,1.2542785,0.96066535,0.46647435,0.37884122,0.44127512,0.5724293,0.894484,0.9733045,0.948931,0.8890554,0.908276,1.0298423,1.037314,0.82604885,0.6656321,0.80946517,0.9160422,0.80989486,0.7406026,0.75788164,1.0793735,1.1268568,1.0706005,1.0583566,1.0190314,0.97438884,0.6639479,0.6191118,0.6657428,0.843872,0.8676572,0.8547648,0.9783153,0.99296993,0.85644126,0.7039025,0.60057485,0.76536465,0.8884574,1.0434097,1.0845153,0.80410844,0.8434477,0.755702,0.7513874,0.6281682,0.5704207,0.78641385,0.86753863,0.6912865,0.45433617,0.48276508,0.6084362,0.6021285,0.7064451,0.6716432,0.6049913,0.6386931,0.7255339,0.68451315,0.6889212,0.7094451,0.730425,0.6895258,0.774115,0.6545889,0.6119508,0.7105011,0.78757656,0.7670367,0.76854104,0.7060015,0.77879626,0.57370675,0.45205843,0.58953047,0.6110155,0.6372252,0.66596085,0.70744365,0.75842345,0.6878871,0.8374254,0.8588076,0.81640446,0.69343066,0.58743924,0.43473545,0.354469,0.28333312,0.3730759,0.37588271,0.44254544,0.39549178,0.41746223,0.54645693,0.62821203,0.71756583,0.80600184,0.97803384,1.1358371,1.2847803,1.2852675,1.2879057,1.2033974,1.1400726,1.1605525,1.1077279,1.0157981,0.9572613,0.9803726,0.95921075,0.9392694,0.9213529,0.91258013,0.91894233,0.9489208,0.9203498,fearful
1525,1.0057846,0.17152537,0.088062555,0.08961477,0.12784582,0.29004142,0.6464263,0.90385926,1.1505903,1.155701,0.8036935,0.6048215,0.26511434,0.18820366,0.25830817,0.3486097,0.57276046,0.5771026,0.5833406,0.5815756,0.5545777,0.71982723,0.7058888,0.5487651,0.4596934,0.5239637,0.63493514,0.586025,0.46258163,0.56768566,0.84802026,0.8545344,0.86182916,0.86917263,0.83691156,0.7733648,0.589699,0.5414562,0.56784433,0.6989584,0.7489529,0.7260758,0.8226956,0.80835235,0.687946,0.5958739,0.5267305,0.6241389,0.7038486,0.8153106,0.8895555,0.6784979,0.67537725,0.5716848,0.57176197,0.5133845,0.48001763,0.59881765,0.6692354,0.5681741,0.39637402,0.4137705,0.47464284,0.47776097,0.5896163,0.5862965,0.5042852,0.51509255,0.60002875,0.58756596,0.56107485,0.6163864,0.63956827,0.602939,0.66172075,0.592177,0.52364683,0.60454166,0.6393468,0.65736794,0.63729626,0.6156897,0.6527442,0.50449294,0.41340908,0.52304125,0.56880355,0.5350177,0.5800053,0.6048469,0.66416293,0.5965544,0.6919706,0.701523,0.6874354,0.612671,0.5197957,0.43185428,0.3696324,0.29511103,0.36551198,0.37712705,0.45130256,0.4296325,0.42601863,0.55537397,0.64334124,0.714229,0.79136324,0.9065353,1.0312353,1.1646898,1.1671698,1.1767585,1.1273377,1.0768814,1.092645,1.0400712,0.9851337,0.92900527,0.93411547,0.94858545,0.91289294,0.9051136,0.8888099,0.8894071,0.9907026,1.0981643,fearful
1526,0.20753855,-0.46911162,-0.4274004,0.013188156,0.65361345,0.8269855,0.16863656,-0.71706796,-1.1335962,-0.8967827,-0.42197376,-0.12327752,-0.51497483,-0.8127252,-0.9374115,-0.83723736,-0.74376297,-0.54139435,-0.5605991,-0.8442099,-0.9458353,-0.8577265,-0.8327712,-0.8942169,-0.94821715,-0.9957984,-0.9489118,-0.9515839,-1.0278028,-0.90889424,-0.77729887,-0.8861991,-0.8258408,-0.72307295,-0.90364724,-0.8559838,-0.9454981,-1.0075427,-0.8967247,-0.77624476,-0.8023993,-0.8040681,-0.72688335,-0.7586847,-0.70830905,-0.7289022,-0.72955525,-0.6613505,-0.70260423,-0.6476956,-0.7800776,-0.910071,-0.8798838,-0.94628584,-1.0059683,-0.83063704,-0.74215215,-0.76292616,-0.89146364,-0.93806833,-0.6971449,-0.63582796,-0.80805707,-0.83706594,-0.63579524,-0.73702157,-0.8976959,-0.8337143,-0.8880676,-0.94319123,-0.8061668,-0.8402024,-0.8503097,-0.764333,-0.77000487,-0.84702235,-0.73029214,-0.5590057,-0.63178504,-0.7143888,-0.7637845,-0.8290572,-0.90350866,-0.9312955,-1.0087336,-0.87486756,-0.91010946,-0.9419043,-0.88333327,-0.82928765,-0.82832277,-0.75818276,-0.7248363,-0.71288913,-0.7640195,-0.8045461,-0.8996977,-0.84161013,-0.9084597,-0.9857412,-1.0228881,-1.0297505,-1.0834502,-1.1261618,-1.1002191,-1.012953,-1.009483,-1.0376207,-0.9616345,-0.84716207,-0.7212266,-0.69004506,-0.53144926,-0.5027448,-0.44490495,-0.5371608,-0.5283373,-0.5061547,-0.5809234,-0.61128116,-0.56454533,-0.63279355,-0.64389247,-0.65753466,-0.61948544,-0.6776496,-0.6568372,-0.59369123,fearful
1527,0.46767342,-0.16014288,-0.13071063,0.23171307,0.6665431,0.664325,0.07472999,-0.7034479,-1.1005337,-0.8857505,-0.48209387,-0.15738891,-0.42854807,-0.69882053,-0.8382542,-0.735752,-0.7257575,-0.6010077,-0.57406884,-0.7237388,-0.8679609,-0.8225841,-0.8071115,-0.8297115,-0.87822944,-0.92547464,-0.8387822,-0.79727226,-0.87430817,-0.7814052,-0.64805317,-0.804802,-0.7375975,-0.65285534,-0.7452895,-0.7291438,-0.8177831,-0.82812977,-0.73941284,-0.64440376,-0.60594976,-0.646411,-0.59957314,-0.63814867,-0.5979938,-0.53028834,-0.5749453,-0.56786865,-0.5921734,-0.5465782,-0.61940664,-0.72172016,-0.7597276,-0.8272271,-0.85503244,-0.75049233,-0.6516788,-0.6211742,-0.7297828,-0.8080448,-0.59076256,-0.56200737,-0.67551214,-0.7018527,-0.54852843,-0.6100085,-0.7683147,-0.698137,-0.74222153,-0.7960017,-0.6939917,-0.7156731,-0.7379038,-0.66124225,-0.6904979,-0.71358985,-0.6125134,-0.494303,-0.52176386,-0.57705575,-0.6216985,-0.67223895,-0.7489216,-0.7923092,-0.81860644,-0.7193537,-0.7578395,-0.74355537,-0.7116953,-0.6991508,-0.7004358,-0.6223126,-0.5914006,-0.5963874,-0.64900386,-0.66629857,-0.7285779,-0.6802081,-0.7478069,-0.8110533,-0.8151866,-0.8250898,-0.8781962,-0.91881067,-0.8847445,-0.81144375,-0.8116757,-0.8257029,-0.75568944,-0.66513586,-0.54584104,-0.51115793,-0.3793522,-0.34883663,-0.31517902,-0.36205542,-0.36363387,-0.35961196,-0.40426347,-0.42501336,-0.3778747,-0.42469245,-0.4405849,-0.45382053,-0.43718025,-0.47537988,-0.43204346,-0.32232013,fearful
1528,-0.14611901,-0.7514786,-0.10595956,0.36057582,0.1884109,-0.6446983,-0.85489523,-1.072713,-1.3418356,-1.6431863,-1.4245205,-1.1444131,-1.2993613,-1.4855195,-1.5545914,-1.3132176,-1.313811,-1.5192007,-1.570166,-1.2893438,-1.2547998,-1.3483492,-1.4009554,-1.4299715,-1.3463929,-1.3695387,-1.3529705,-1.3788128,-1.454641,-1.4834279,-1.4936272,-1.5109255,-1.3348168,-1.456802,-1.565614,-1.4391258,-1.4913126,-1.5426657,-1.5550307,-1.5503811,-1.3878365,-1.2887838,-1.224622,-1.3789569,-1.5018163,-1.4146888,-1.226988,-1.1112019,-1.1900364,-1.2308239,-1.295313,-1.3509831,-1.4177947,-1.4525901,-1.5077666,-1.4171698,-1.3303322,-1.2822521,-1.3868029,-1.496623,-1.3988285,-1.3786805,-1.4115797,-1.396634,-1.3082813,-1.4110657,-1.4184344,-1.4223036,-1.3940923,-1.402114,-1.4154963,-1.5099404,-1.2925172,-1.3214344,-1.3836079,-1.3402225,-1.3802694,-1.2989689,-1.3391118,-1.3764822,-1.5126151,-1.4674951,-1.5327125,-1.6638554,-1.6596555,-1.4971982,-1.609232,-1.4815717,-1.453274,-1.487857,-1.4926779,-1.5118339,-1.4512409,-1.3809053,-1.3620892,-1.3702946,-1.4591255,-1.3548776,-1.4540726,-1.4742211,-1.5234237,-1.6069682,-1.6458557,-1.7952561,-1.9686593,-1.935548,-1.931688,-1.8902456,-1.8152004,-1.7304215,-1.7036284,-1.5918702,-1.5778279,-1.5392476,-1.5148085,-1.519698,-1.547838,-1.565506,-1.6231,-1.6170918,-1.6669246,-1.7305756,-1.7733968,-1.6775085,-1.7024009,-1.7446125,-1.7387245,-1.5104126,disgust
1529,-0.018699234,-0.378725,0.10364265,0.47807065,0.30597314,-0.5054221,-0.7324261,-0.99858665,-1.2969756,-1.5179968,-1.4287261,-1.117268,-1.2330171,-1.4404508,-1.4581661,-1.2834853,-1.2200295,-1.4864196,-1.5938271,-1.3674996,-1.3308873,-1.2979375,-1.2868026,-1.3403838,-1.3036509,-1.4018289,-1.3620013,-1.3655069,-1.4514656,-1.4302437,-1.355847,-1.397785,-1.2949141,-1.3135219,-1.4691087,-1.4105889,-1.3995367,-1.41469,-1.4826303,-1.4980646,-1.3551327,-1.2643497,-1.2224866,-1.2994244,-1.3625469,-1.2282714,-1.1168662,-1.1060996,-1.1801642,-1.1797575,-1.2378615,-1.3227252,-1.3389844,-1.3542122,-1.3865749,-1.340795,-1.2958643,-1.2758381,-1.3775184,-1.4892193,-1.3478267,-1.3084486,-1.3240519,-1.3230596,-1.2827911,-1.3761116,-1.3931686,-1.3372542,-1.3182118,-1.3402411,-1.3647476,-1.4325933,-1.243379,-1.2801566,-1.3077574,-1.3136199,-1.3327053,-1.2601109,-1.3290079,-1.3410661,-1.4708761,-1.389672,-1.4746071,-1.5738945,-1.5586039,-1.4046222,-1.5361557,-1.4263194,-1.3476436,-1.403338,-1.4071229,-1.3860148,-1.3712548,-1.3237445,-1.2972654,-1.2906332,-1.392225,-1.2571495,-1.3214717,-1.3560416,-1.4171361,-1.5019269,-1.5317671,-1.6974909,-1.8425474,-1.7761842,-1.7496014,-1.7330331,-1.6602234,-1.5518172,-1.5268105,-1.4320163,-1.4100165,-1.3713244,-1.3557152,-1.3697265,-1.3863817,-1.3879946,-1.4670343,-1.4224217,-1.4649143,-1.5155907,-1.5462006,-1.4935812,-1.5140656,-1.5633075,-1.6018907,-1.4081311,disgust
1530,-0.13095713,-0.73404014,0.006990985,0.4759335,0.25073496,-0.27381015,-0.4237581,-0.6074027,-1.322365,-1.642463,-1.4125501,-1.0812218,-1.3579384,-1.3973643,-1.4068636,-1.2289438,-1.3138783,-1.4631613,-1.3670746,-1.1246942,-1.164036,-1.2339774,-1.3199986,-1.2082332,-1.1481496,-1.3807735,-1.3337361,-1.0843999,-1.0448132,-1.2279998,-1.3584623,-1.3429468,-1.287068,-1.2116215,-1.2283753,-1.3582921,-1.2528243,-1.1863804,-1.3841957,-1.4463062,-1.3017963,-1.1685039,-1.1288669,-1.2705945,-1.3043756,-1.278118,-1.2985742,-1.1388047,-1.048163,-1.207122,-1.3362043,-1.4060217,-1.3096893,-1.3672446,-1.3905052,-1.2373874,-1.2994491,-1.3069929,-1.3819293,-1.3692749,-1.269875,-1.3742615,-1.3171308,-1.2626497,-1.3136822,-1.4208002,-1.5071563,-1.4665903,-1.4320414,-1.4550883,-1.5087253,-1.475014,-1.3369497,-1.2270662,-1.3645176,-1.3921576,-1.3373518,-1.3149501,-1.3600453,-1.4039998,-1.4840745,-1.3854651,-1.4457854,-1.5701141,-1.5470394,-1.4976581,-1.518273,-1.3989401,-1.3540334,-1.3638636,-1.3158035,-1.3672142,-1.3588195,-1.365123,-1.365319,-1.3352804,-1.47397,-1.379625,-1.5234153,-1.3223029,-1.3407171,-1.4423034,-1.4861455,-1.6672784,-1.7737479,-1.8483922,-1.8554951,-1.825806,-1.7473532,-1.7608339,-1.6684159,-1.6362765,-1.5878897,-1.4505981,-1.3524399,-1.3767835,-1.4207412,-1.4691212,-1.5143881,-1.638595,-1.750455,-1.8006305,-1.8726878,-1.7933457,-1.838778,-1.813711,-1.8025157,-1.7317411,disgust
1531,0.0078979125,-0.3874379,0.18428184,0.4455263,0.23048925,-0.30189252,-0.540089,-0.7441124,-1.441274,-1.5859497,-1.3876922,-1.0832888,-1.3149654,-1.4332722,-1.4980946,-1.3702978,-1.4126431,-1.4949322,-1.413248,-1.1604333,-1.1589199,-1.2357835,-1.2867944,-1.2078134,-1.1971846,-1.4177699,-1.3946736,-1.1357924,-1.1287005,-1.3135988,-1.4472336,-1.395277,-1.2279569,-1.2560734,-1.3282408,-1.3705156,-1.2980739,-1.2496164,-1.4410198,-1.4817028,-1.294157,-1.2054793,-1.2271863,-1.3072673,-1.3131801,-1.2266873,-1.2954367,-1.1343749,-1.0747302,-1.152229,-1.3027172,-1.4295385,-1.339736,-1.4072379,-1.38462,-1.3157167,-1.4148604,-1.3444924,-1.4203906,-1.429986,-1.3058035,-1.4145805,-1.3387612,-1.3428631,-1.361002,-1.4302977,-1.4569736,-1.4582778,-1.4425822,-1.4657769,-1.4658575,-1.4628385,-1.357142,-1.2699531,-1.3548579,-1.3397983,-1.3510884,-1.3032738,-1.3400064,-1.3519493,-1.4371897,-1.3640289,-1.4539715,-1.552301,-1.5069067,-1.4073548,-1.4701383,-1.3614264,-1.3233166,-1.3321903,-1.2560093,-1.3008612,-1.3015116,-1.3123199,-1.2973337,-1.2928517,-1.3980787,-1.3052145,-1.4121377,-1.2130822,-1.225248,-1.3234978,-1.3767548,-1.5390655,-1.643957,-1.6842586,-1.7041247,-1.667212,-1.5529957,-1.5426629,-1.461468,-1.4291131,-1.3816665,-1.2821913,-1.2324647,-1.2304077,-1.2786847,-1.2868587,-1.3240442,-1.435132,-1.5408916,-1.5737363,-1.6305106,-1.5584097,-1.5715629,-1.5253965,-1.5503331,-1.4173427,disgust
1532,-0.22463858,-0.6599964,0.49147397,1.0958029,0.43641824,-0.5259723,-0.78495157,-0.4461408,-0.48230433,-0.8679571,-1.2975448,-1.1163253,-0.942051,-0.9232349,-1.097458,-1.1113993,-1.1783746,-1.1767012,-0.9973526,-0.96056736,-1.1199442,-1.1052495,-0.91164416,-0.9494864,-1.1639726,-1.2298044,-1.008801,-0.9102712,-1.0150214,-1.3161414,-1.0182585,-0.9095985,-1.0224984,-1.2174213,-1.275914,-1.2424562,-1.3159215,-1.2631396,-1.2702968,-1.218742,-1.1146536,-1.127289,-1.119682,-1.0335364,-1.225934,-1.2071463,-0.9906533,-0.8454571,-1.0102148,-1.1985961,-1.1137924,-1.2877561,-1.384151,-1.3013568,-1.3217083,-1.2434005,-1.0926776,-1.0638499,-1.253117,-1.3372536,-1.1108426,-1.0963802,-1.1919341,-1.1301776,-1.0800638,-1.1931775,-1.1618704,-1.1669897,-1.2062694,-1.2482648,-1.2470042,-1.2943383,-1.1361783,-1.2263834,-1.2543478,-1.1857291,-1.1965457,-1.262646,-1.3334357,-1.3682072,-1.3868027,-1.3038412,-1.4582418,-1.5410913,-1.5001378,-1.4237788,-1.5595596,-1.407774,-1.3889207,-1.396019,-1.3855705,-1.3506658,-1.4072247,-1.4337704,-1.4591212,-1.46515,-1.5280988,-1.4792565,-1.465626,-1.2739896,-1.3859017,-1.4497089,-1.5125057,-1.6617846,-1.6845841,-1.6869974,-1.7253612,-1.6907016,-1.5971923,-1.4947853,-1.4252143,-1.451053,-1.3568133,-1.3172022,-1.3022934,-1.2991046,-1.2237749,-1.1533173,-1.255301,-1.3488474,-1.4554919,-1.5238564,-1.5707654,-1.5527209,-1.5378306,-1.506021,-1.4986777,-1.4357098,disgust
1533,-0.0767162,-0.32971835,0.6611225,1.0807241,0.4757335,-0.50499535,-0.77682626,-0.5871275,-0.74488,-1.0897301,-1.4456394,-1.1949276,-0.9979785,-0.98960304,-1.2433752,-1.3309541,-1.3427204,-1.2611067,-1.1191005,-1.1477904,-1.2329154,-1.1915603,-1.1162611,-1.221751,-1.3471546,-1.3965087,-1.2368813,-1.0951834,-1.2037324,-1.3904666,-1.0697631,-1.0294214,-1.1651103,-1.2957488,-1.2887033,-1.2703354,-1.3048856,-1.2700202,-1.2994572,-1.2397094,-1.2593913,-1.2367672,-1.1714163,-1.160965,-1.2591305,-1.2397791,-1.0714086,-0.94550616,-1.0995101,-1.2431786,-1.1301719,-1.311886,-1.3321799,-1.3229345,-1.3065434,-1.2358419,-1.1862015,-1.1777488,-1.3065821,-1.3848056,-1.1525258,-1.1566136,-1.2900273,-1.234565,-1.1751531,-1.2304493,-1.2295597,-1.245697,-1.2653788,-1.3291777,-1.3406073,-1.3596119,-1.2145683,-1.2606668,-1.2646829,-1.2380936,-1.2586724,-1.2946175,-1.365903,-1.3410789,-1.3796725,-1.3110788,-1.401746,-1.4999462,-1.4701841,-1.3999215,-1.5079763,-1.3747797,-1.3511906,-1.3816893,-1.3752203,-1.3757678,-1.4012989,-1.4015193,-1.4114558,-1.4441898,-1.5139844,-1.4285344,-1.4374459,-1.2464136,-1.3455707,-1.4273705,-1.4669564,-1.5591466,-1.5661966,-1.5498788,-1.5706452,-1.5525585,-1.4650657,-1.365968,-1.3254703,-1.3292438,-1.2472214,-1.1922761,-1.1635313,-1.1671164,-1.12682,-1.0700715,-1.1465266,-1.199471,-1.2900567,-1.3484066,-1.3856701,-1.3644408,-1.3625402,-1.343715,-1.3244123,-1.1994296,disgust
1534,-0.35244054,-0.66178596,-0.08797497,0.6659089,0.5488759,-0.10014587,-0.42227405,-0.95683223,-0.9852397,-1.0782249,-1.0783689,-0.9314515,-0.69188684,-0.8166722,-1.2264227,-1.2694817,-1.0505441,-0.8831096,-1.0297703,-0.89967924,-1.1058483,-0.97226757,-0.86416435,-1.045225,-0.9916681,-0.9019546,-0.8656543,-0.9212917,-1.1076044,-1.0412621,-0.8168518,-0.86589205,-0.9399636,-0.9967384,-0.92018986,-1.0104424,-1.195207,-1.1551093,-1.1091336,-1.1021727,-1.139725,-1.1465645,-0.9653069,-0.9555632,-1.0513647,-1.0147866,-0.9219107,-0.7666384,-0.8742724,-1.1881137,-1.1079053,-1.0707731,-1.1938229,-1.2717963,-1.230523,-1.0760748,-1.1409563,-1.113936,-1.2495543,-1.321995,-1.2512178,-1.2529578,-1.2949195,-1.2473655,-1.1895593,-1.2216738,-1.2154764,-1.3433261,-1.2170331,-1.2753963,-1.4544373,-1.4156308,-1.2410356,-1.2278395,-1.1954466,-1.2531055,-1.1857197,-1.0409768,-1.1353039,-1.194019,-1.2640483,-1.2467502,-1.3245175,-1.5130782,-1.5739498,-1.4293165,-1.5692148,-1.4547453,-1.3376377,-1.378023,-1.3474859,-1.343255,-1.3750378,-1.3410116,-1.2698956,-1.2656518,-1.405747,-1.3776164,-1.4805269,-1.4102486,-1.4097853,-1.4825644,-1.5471547,-1.6302603,-1.653064,-1.5436658,-1.496819,-1.4608806,-1.378737,-1.3441552,-1.2089306,-1.1604261,-1.1265674,-1.1820409,-1.1151905,-1.0541643,-1.0542517,-1.138365,-1.206067,-1.2786745,-1.2951514,-1.342966,-1.3306487,-1.3535146,-1.3545452,-1.3985178,-1.4407084,-1.3627129,disgust
1535,-0.16617295,-0.43427908,0.047375515,0.47970787,0.37298548,-0.15610017,-0.5641152,-0.92157966,-1.0188911,-1.1992267,-1.196108,-1.1217042,-0.95611995,-0.95254606,-1.2633569,-1.3364602,-1.2190803,-1.0693998,-1.0980254,-1.0480285,-1.2472486,-1.1405768,-1.0466467,-1.1499199,-1.1640383,-1.0678576,-0.9658913,-1.0343269,-1.1850278,-1.1798083,-0.92192644,-0.9809786,-1.0621758,-1.151793,-1.0418959,-1.0723245,-1.2788445,-1.213562,-1.1621543,-1.2057457,-1.1911682,-1.2437494,-1.0975341,-1.1445789,-1.1517688,-1.0871477,-1.0336772,-0.9101794,-1.0204502,-1.249746,-1.1751735,-1.1612778,-1.2507879,-1.3218113,-1.3334608,-1.1949359,-1.2678446,-1.239626,-1.3158253,-1.4048257,-1.2921578,-1.324173,-1.3334365,-1.2934954,-1.2563019,-1.2555269,-1.2362459,-1.3349019,-1.2589258,-1.3093358,-1.398357,-1.369785,-1.2485653,-1.2381215,-1.2559654,-1.3031182,-1.2369264,-1.1466779,-1.2001371,-1.1873449,-1.2589746,-1.222993,-1.2921683,-1.4721571,-1.4789195,-1.428039,-1.4786738,-1.4184966,-1.3338584,-1.3554283,-1.3446927,-1.3472883,-1.3232652,-1.311811,-1.2490164,-1.2593399,-1.3637185,-1.3484462,-1.4328916,-1.3661476,-1.3411114,-1.3805873,-1.4260244,-1.5092291,-1.5461768,-1.4191464,-1.3722019,-1.3516717,-1.287826,-1.233489,-1.1270888,-1.1045947,-1.0838357,-1.1008288,-1.0280429,-0.96015733,-0.95019096,-1.0346836,-1.1094915,-1.1641984,-1.1463375,-1.2079741,-1.2121285,-1.2063226,-1.1885152,-1.2285043,-1.2953134,-1.2120184,disgust
1536,0.013085687,-0.31293637,0.3742968,0.7768705,0.6763972,0.44448996,0.2710792,-0.09982315,-0.16616325,-0.08888566,-0.36846212,-0.41305962,-0.45160204,-0.37968162,-0.52293617,-0.47955602,-0.33152506,-0.1585731,-0.1606742,-0.24943018,-0.33318797,-0.37175718,-0.35944858,-0.40651754,-0.5649187,-0.6034926,-0.31066445,-0.30911988,-0.47868532,-0.45613974,-0.17679875,-0.029246282,-0.16415006,-0.4366754,-0.4470804,-0.18366252,-0.24884528,-0.36587524,-0.5411156,-0.55481046,-0.43658185,-0.29233304,-0.37348524,-0.612673,-0.7324235,-0.51822525,-0.3733608,-0.34020546,-0.43261608,-0.47854623,-0.47760004,-0.75484633,-0.6305092,-0.55091685,-0.68974894,-0.60907596,-0.5864065,-0.588639,-0.7086383,-0.7157917,-0.61895007,-0.562994,-0.47094247,-0.49893793,-0.35444874,-0.45346257,-0.6152764,-0.52834994,-0.54427207,-0.5922568,-0.69842327,-0.6687038,-0.4960654,-0.5828049,-0.5232829,-0.5529162,-0.44895148,-0.338183,-0.3191003,-0.37923285,-0.43854427,-0.38183075,-0.5371764,-0.6470576,-0.6687285,-0.6190507,-0.78974086,-0.6227269,-0.6012744,-0.6077165,-0.53155583,-0.5412357,-0.5499136,-0.59961015,-0.5285827,-0.540386,-0.6465282,-0.612603,-0.723282,-0.5596877,-0.5422202,-0.5299782,-0.6191171,-0.750982,-0.8370385,-0.83413005,-0.7787402,-0.7336674,-0.7207244,-0.66535723,-0.4606525,-0.4412525,-0.3946915,-0.17707525,-0.12438063,-0.14618577,-0.2306981,-0.3319322,-0.33708543,-0.41209307,-0.5539808,-0.521555,-0.47925675,-0.4776153,-0.48686334,-0.53233355,-0.49011588,-0.5585174,disgust
1537,0.3129201,-0.015428703,0.459071,0.6870979,0.6236241,0.26690143,0.06806172,-0.28615728,-0.3361906,-0.2876762,-0.5410338,-0.56214285,-0.6437552,-0.61205095,-0.6734632,-0.622461,-0.5532152,-0.39871413,-0.39731982,-0.46925485,-0.5785149,-0.6237955,-0.5598381,-0.59730834,-0.73407215,-0.74607337,-0.4912736,-0.45148367,-0.60342205,-0.59998924,-0.34039488,-0.26155543,-0.34493607,-0.56099683,-0.61644274,-0.4098877,-0.42868224,-0.4671796,-0.5887473,-0.6340501,-0.557316,-0.46492258,-0.49717566,-0.6524016,-0.7707227,-0.5896585,-0.52319646,-0.50342435,-0.54858136,-0.5608162,-0.5941687,-0.79569125,-0.72457856,-0.66989756,-0.78401214,-0.69224113,-0.6738117,-0.6563686,-0.7129451,-0.7677135,-0.6752895,-0.65484935,-0.6161961,-0.61643875,-0.5063225,-0.59889686,-0.7116485,-0.5642118,-0.59131545,-0.6579078,-0.71781874,-0.6956368,-0.5501775,-0.62197393,-0.5661815,-0.5690162,-0.50615054,-0.39385673,-0.39154464,-0.46873015,-0.5395311,-0.5129691,-0.62863195,-0.71702796,-0.7267774,-0.6668186,-0.8106215,-0.6582636,-0.6302537,-0.63185614,-0.6045704,-0.647746,-0.6429303,-0.66085017,-0.5953356,-0.6110398,-0.67860734,-0.6461946,-0.7296947,-0.5756749,-0.5704922,-0.57339936,-0.63746697,-0.7454276,-0.82239956,-0.8122754,-0.7577302,-0.7215382,-0.6813774,-0.64109486,-0.4707976,-0.46089336,-0.42425922,-0.26221335,-0.21380237,-0.21065304,-0.2822213,-0.34458333,-0.35756174,-0.40195474,-0.51371187,-0.5018296,-0.46446255,-0.46485725,-0.48582566,-0.49157932,-0.4122995,-0.40077886,disgust
