,0,1,2,3,4,5,6,7,8,9,10,11,12,Emotion
354,-1.143292,-0.053489126,-0.5458478,-1.1204855,-0.60686487,-1.4354813,-0.94887304,0.11832701,0.593453,-1.5166063,0.17804961,-1.8806181,-1.5023787,surprised
355,-0.9648013,0.6021134,-0.1118988,-0.04711608,-0.24949469,-1.5987172,-0.8363597,1.0243057,1.2407186,-0.89198035,0.23400116,-0.46637657,-0.7161942,surprised
356,-1.0501726,0.30354115,-0.727891,0.10590016,-0.7520638,-1.3332227,-0.7985766,1.2160289,0.6190514,-1.3546779,0.010330854,-1.3626179,-1.4750092,surprised
357,-0.033306498,-1.1076409,-1.9042372,-1.3418666,-1.477237,-1.2562808,-0.8217357,-0.58054423,0.95719665,-1.0992426,0.14891273,-0.50823843,-0.25080696,surprised
358,-0.0867717,-1.1154401,-1.582465,-0.64907515,-1.1121377,-1.6679032,-1.4423672,-0.3063931,0.9158782,-1.8760161,0.15757991,-0.64999634,-0.33555532,surprised
359,-0.07860019,-0.7475798,-1.631304,-1.2906696,-0.9033114,-1.4901074,-1.139097,-0.7670542,1.5014902,-1.6868763,-0.78934956,-0.51601416,-0.2132936,surprised
360,-0.53450614,1.4568518,0.7345871,1.3674974,0.62186384,-0.27288833,-0.10202111,1.7708539,-0.03988864,-0.43600768,0.9521943,0.45116335,-0.94071305,neutral
361,-0.5706062,1.5593996,0.9287464,1.3098702,0.75402266,-0.011957189,0.007774075,1.8514496,0.48673904,-0.24762519,1.4543498,0.84298146,-0.6769688,neutral
362,-0.42176646,1.2057465,0.6074821,0.8211431,0.9418661,-0.5221393,-0.837569,1.0232948,-0.27722868,-0.7508787,0.52477276,0.1654967,-1.401346,neutral
363,-0.60952425,1.6946601,1.1910716,0.85908496,0.81757706,-0.01827087,-0.10836937,2.3113737,-0.26548523,0.06468625,1.4284213,0.24938877,-0.122212745,neutral
364,-1.0466423,1.8792396,0.7928222,1.2654662,1.3357667,0.1672364,0.34992033,1.9363894,0.8263213,-0.23605809,1.9382894,0.66199034,-0.35220543,calm
365,-1.0233921,1.944063,0.27001673,1.0275954,0.94214535,0.087735526,-0.11339194,1.7689137,0.635281,-0.32082874,1.413309,0.85489404,-0.8645845,calm
366,-1.0056525,2.0702007,1.1549454,1.1020797,1.863879,1.1036497,0.49238217,1.8063142,1.1785684,0.6644963,1.6128542,1.6268104,0.09948574,calm
367,-0.9898936,1.7880177,0.29223213,0.68605125,1.1556815,0.31597698,-0.26858962,0.7756555,0.6453548,-0.68842685,1.2036791,0.65842855,-0.92882127,calm
368,-0.5397901,1.2902341,0.7850146,1.9195067,0.93094224,-1.0284231,-0.2903777,2.8813028,0.020201914,0.6297496,0.7737421,0.3524765,0.0014212469,calm
369,-0.7136366,1.6232044,0.7334246,1.3405161,0.44083676,0.22670038,-1.051495,1.0141132,0.31310552,-0.8103264,0.57995415,0.44164187,-1.1793166,calm
370,-0.40050754,1.5255849,1.1308892,1.3577043,0.84674287,-0.35683072,-0.22472349,0.99623114,-0.2884367,-0.2511764,0.47997195,0.4658156,-0.89730364,calm
371,-0.627033,2.1800876,0.832437,1.5627837,0.53547204,-0.13502982,-0.6535824,1.8383052,0.29745483,0.26737863,0.7972509,1.3567001,-0.24206029,calm
372,-0.7014215,1.3837669,0.26832077,1.7484567,0.96122766,0.71368694,0.31429088,1.6114393,1.7040869,0.18903674,1.4462612,1.3467039,-0.87167984,happy
373,-0.50481933,1.4772565,0.043720644,1.3030033,0.44285932,-0.15036486,0.01057896,1.6838764,0.66669816,-0.53407353,1.4674894,0.66742665,-0.46095976,happy
374,-0.3565847,1.2790232,-0.022724649,0.68974686,0.5360714,-0.41182378,-0.34674412,1.0331374,1.0184293,-0.69511974,1.283407,0.84199005,-0.64686507,happy
375,-0.3565847,1.2790232,-0.022724649,0.68974686,0.5360714,-0.41182378,-0.34674412,1.0331374,1.0184293,-0.69511974,1.283407,0.84199005,-0.64686507,happy
376,1.3476651,0.626545,-0.8477715,0.88937,-0.21481195,-2.2884784,-0.020228036,-0.56170416,0.11716658,-0.13812655,0.05775817,1.264493,-1.224423,happy
377,1.624362,0.25934893,-0.7004535,0.74779767,-0.21549866,-2.2779224,-0.02588585,0.3873273,-0.09828492,-0.6335243,-0.046685606,0.2224648,-0.89492655,happy
378,1.2787364,0.58638585,-1.6649926,1.0331093,-0.6944265,-2.2467084,-0.35968465,-1.4847009,0.622633,-1.3971789,-0.4118384,0.33160543,-1.8801075,happy
379,1.3741826,-0.100066945,-0.5850565,0.26860306,0.6055999,-2.2922564,0.05485326,0.42906746,-0.1438712,-0.25459623,-0.67871875,1.0063914,-1.645271,happy
380,-1.2717553,1.3567779,0.4349676,0.7510266,0.69922423,0.35082707,-0.09294153,-0.022214008,0.28494638,-0.48867255,-0.2511116,0.2739325,-0.29100034,sad
381,-1.0793688,1.8500385,0.97681594,1.6976423,1.0150847,0.78843457,0.70516896,0.38094354,0.95546895,-0.26106495,1.1772883,1.0436164,-0.2344532,sad
382,-1.165663,1.7823578,1.0264945,0.53828555,0.8655366,0.5850455,-0.1495914,0.19674088,0.46962088,-0.5757842,0.019235665,0.72426337,-1.1466421,sad
383,-0.12380215,1.4833434,-0.11604835,1.3206005,-0.028067064,-0.66737485,-0.59139526,-1.0391439,0.3025286,-0.8791658,1.0261981,0.4501141,-2.0269911,sad
384,-0.08317309,1.3706751,-0.1709668,1.388861,0.3256129,-2.478449,0.070673265,-1.3880515,-1.9081546,-1.4016222,-0.85333383,-0.18786122,-2.1055827,sad
385,-0.15393963,0.82563806,0.2402854,1.1024756,0.28764394,-1.6960258,0.4283121,-0.48160812,-0.42057458,-0.48787376,-1.0955709,0.56453574,-1.2654693,sad
386,-0.07525569,0.5042681,0.6736644,0.22322291,0.9068678,-1.1671039,-0.45644206,-0.24882871,-1.2453264,-0.9922639,-0.71847373,0.6302169,-1.5291104,sad
387,-0.03459017,0.73502314,0.2612827,0.8612475,0.83808744,-2.1928244,-0.032959454,-1.4470644,-1.570997,-0.56758046,-1.3934197,0.4668358,-2.054768,sad
388,1.0331484,0.19050926,-0.47650304,1.3492212,-0.33352086,0.14940563,0.073722534,-0.5419136,1.4927142,0.2552718,-0.06330225,2.4689045,-1.5868546,angry
389,1.6602241,-0.33671066,-0.6277747,1.0323747,-0.64619964,-0.7859235,0.87382936,0.095724136,1.1874695,0.077209234,0.30049393,1.2102609,-1.280246,angry
390,0.13926432,0.82453924,0.7247067,1.1970179,0.24480568,0.14030431,0.013978466,-0.28349963,0.83015597,-0.36546326,0.4422791,1.8434566,-1.6035514,angry
391,0.9129924,0.4593271,0.37482634,0.9754515,-0.68226105,-0.35781607,-0.34203064,0.20222971,0.5183901,-0.47298598,0.8518242,0.6490565,-1.3764546,angry
392,1.3989116,-0.34724146,0.04027643,1.2526355,0.42538765,-0.78239626,1.6056987,0.80061054,1.3441732,0.73675835,0.97467667,1.7464774,-0.123594,angry
393,2.2482364,-0.7727775,-0.60548884,1.2322847,-0.46548736,-1.6154035,1.714504,0.26498577,0.9039078,0.28789318,0.34208253,1.1445014,-0.6186807,angry
394,2.282568,-1.6211011,-1.4478232,0.052942973,-0.84120846,-1.3998169,0.47577444,-1.7227465,0.91502404,-0.3086229,-0.2587582,0.4587095,-0.46855402,angry
395,2.540469,-1.0694863,-1.4692819,0.6749313,-0.6513396,-1.671306,0.43491918,-2.2898266,0.70214444,0.099005505,-1.5505118,0.8606178,-0.93794245,angry
396,-0.64179605,0.30502298,0.2222323,0.80563545,0.5283466,-0.15504393,-0.41784108,-0.56575507,0.6097798,-0.1969267,-0.109227724,1.1875814,-0.24549676,fearful
397,-0.5173506,0.22551918,-0.19228743,0.34554502,0.22755137,-1.3768463,-0.7139314,-0.8067875,0.29618263,-0.54872537,-0.30155957,0.3980096,-1.8200833,fearful
398,-0.7889276,0.0812001,0.5905204,0.49921316,0.52361584,-0.8299721,-0.114118196,0.08671645,-0.71433115,0.036166597,0.35043034,0.25160626,-0.96289545,fearful
399,-0.6831265,-0.19239858,0.57497483,-0.12587595,0.041240625,-0.9164093,-0.93062794,-0.30147177,-0.93305284,-1.2154325,0.2472248,-0.5586745,-0.7624091,fearful
400,1.0182629,-0.8237818,-1.1401747,-0.35910475,-0.80379224,-1.9173791,-0.8226671,-0.949383,-1.5937611,-1.3451982,0.022692723,-0.019848173,-0.36346334,fearful
401,0.4503257,-1.0368303,-0.3879678,-0.41529316,-1.0252484,-1.6824485,0.9557005,-0.0228661,-1.5167577,-0.19917744,-1.0495287,-0.3167194,0.30194348,fearful
402,1.3032796,-1.4534168,-0.99883646,-0.23161435,-0.8071028,-2.1453989,-1.0277596,-0.8740267,-1.1486843,-1.1169094,-0.018745722,-0.6598123,-0.8742903,fearful
403,1.0989307,-1.4300625,-0.90145963,-0.8057058,-1.0215186,-1.5357082,-0.7100327,-0.79385716,-0.4374373,-0.84347045,0.7100026,-0.50923,-0.0331027,fearful
404,-0.9665727,0.21543534,1.107019,0.7190371,0.11594169,-0.5145789,0.7128312,1.5725981,-0.04113176,0.34996983,0.6524777,-0.0920218,0.39869967,disgust
405,-0.70651174,0.7366267,0.7569371,0.88138413,-0.01826961,-0.84849745,0.59220123,1.5044596,0.0761124,0.17078605,0.8175452,0.11760275,-0.2535113,disgust
406,-1.2756684,1.2014904,1.454925,0.77620506,1.2314203,0.15885943,0.40284327,2.2726767,0.61264527,0.54667616,1.2048529,0.96489006,0.21678145,disgust
407,-0.8314175,0.4770376,1.2785647,0.9303371,0.09383236,-0.69502914,1.1150926,1.1781394,-0.72264355,0.2750807,0.26848954,0.03699441,0.031304237,disgust
408,0.8038841,0.40111265,0.76236826,1.2549282,-1.4756117,-1.0726854,1.6938453,-0.14973621,-1.4331965,0.5695023,-0.731948,0.26173136,-0.7771498,disgust
409,0.5597269,0.6203799,1.375121,1.8296946,-0.45724267,-1.1863194,1.7553692,1.1442174,-1.3302853,1.6285806,-0.06911516,0.6408948,0.70625055,disgust
410,0.26789007,1.0269457,1.7732637,1.3248302,-0.43259284,-1.0337727,1.1709213,1.0442866,-1.6462137,0.7727862,-0.20818196,-0.36405498,0.056840315,disgust
411,0.40572968,0.13927224,1.6930149,1.3040226,-0.31964603,-0.9435565,1.5501596,0.25217935,-2.0448174,0.47219312,-0.8559334,0.16593444,-1.1325496,disgust
412,-0.52641267,1.2341723,0.7671458,0.9145556,0.24940152,-0.16778447,0.074996665,1.0259273,0.52416503,-0.7681181,0.78836983,-0.3688874,-0.70556676,surprised
413,-0.31131437,0.8661715,1.1116877,0.8514831,-0.016755499,-0.49933055,0.5766162,1.3886179,-0.17479,-0.31495714,0.63905835,-0.32725397,-0.11251856,surprised
414,-0.5136546,1.4073737,1.2728552,0.9097979,0.2841978,-0.10386705,0.373976,1.4130447,0.20045707,-0.3710514,1.3045435,0.2626578,-0.8145923,surprised
415,-0.42438734,1.1760645,1.0054727,1.249465,0.1690388,-0.09324619,0.35759717,0.9347346,0.21217328,-0.8070011,1.1605413,0.055367574,-0.6555903,surprised
416,1.0014027,0.23341385,0.53347665,0.20320065,-0.3260789,-0.96393114,-0.0876721,0.3088752,-0.36954716,-0.38014272,-0.0706368,-0.24912068,-1.6099404,surprised
417,-0.052041937,0.28606614,1.033397,0.90555775,0.0552526,-0.64989096,0.44622648,0.79934216,-0.3637877,-0.62957823,0.16332878,-0.56062573,-0.78118354,surprised
418,0.39950135,-0.12233262,0.65999085,0.2742878,6.4756982e-06,-0.7422917,-0.14094605,0.5367613,-0.37386724,-1.1639334,0.42965177,-0.65159214,-0.78798264,surprised
419,-0.056927633,0.22296982,0.9514395,0.48773307,-0.06980026,-0.59647095,0.19975397,0.88096946,-0.106991984,-0.8078374,0.71434236,-0.22871916,-1.1404716,surprised
420,-1.1048969,0.8431499,1.024809,1.3641125,0.25803503,1.7801496,0.22068106,1.2118446,0.6166989,0.8438087,0.11900998,0.679784,0.9643378,neutral
421,-0.90403295,0.9749324,0.77531445,1.2956966,0.005770772,1.5168504,0.4061187,0.92809504,0.3814901,0.52776,0.33904618,0.24683303,0.53969824,neutral
422,-0.9651312,0.7734107,1.148188,0.98328924,0.34831315,1.3031801,0.109585695,0.5949028,0.14613152,0.3616765,0.20779683,0.47357604,0.058580335,neutral
423,-0.91409945,0.7554855,1.0498505,0.99597967,0.45307252,1.5363716,0.41204822,0.6862239,0.5572684,0.8960919,0.51331204,0.8603938,0.22853087,neutral
424,-1.1456696,1.2001051,1.1457644,1.2399226,0.48488823,1.568708,0.6071004,0.67938936,0.4447942,0.5701527,-0.10559689,0.1705775,0.21799105,calm
425,-1.3337065,0.8823789,1.4163915,1.0368164,0.75390536,1.7200452,0.630108,1.1076049,0.544334,0.69561315,-0.59784067,0.5964726,0.47347665,calm
426,-1.2105972,0.8498213,1.814861,1.011856,0.9371774,1.8561548,0.44120663,0.95192623,0.9296333,0.5551852,0.058967475,0.833964,0.18438083,calm
427,-1.3371718,0.895235,1.2066401,1.4861131,0.7766584,1.758992,0.45329124,0.8540469,0.3986575,0.70379716,-0.22886083,0.85896355,0.35510153,calm
428,-1.1744385,0.8467702,1.1885747,1.3066252,0.49042842,1.7970339,1.103929,0.85036266,0.37920415,0.7846712,-0.57337946,0.4181877,0.2717943,calm
429,-1.1471475,0.88872033,1.1789556,0.9568807,0.47517702,1.9788206,0.9176535,0.8339168,0.35511932,0.25379425,-0.80090016,-0.16395994,-0.060930856,calm
430,-1.2152185,0.80953324,1.5512835,0.7926914,0.87226075,2.0080187,0.96366256,0.7584818,0.3942316,0.4395955,-0.6475877,0.15424758,0.060751375,calm
431,-1.0980153,0.72079766,1.2493457,0.9149226,0.53112614,1.723359,0.28408465,1.2079539,0.31267673,0.13279912,-1.012177,-0.058248077,0.21172623,calm
432,-0.6126864,0.38034663,-0.10805423,1.2150446,0.29939634,1.1292982,0.2130261,1.404549,0.51687276,0.44020802,0.2313795,0.15040107,0.52452844,happy
433,-0.58861685,0.031778067,0.01498415,1.4978088,0.045641877,0.8833093,0.61530447,1.1306211,0.7330825,0.35857144,0.15130362,0.20429933,0.6561678,happy
434,-0.74200726,0.4650596,0.4128355,1.3303143,0.45043367,0.7656567,0.30361727,0.95718783,0.43837175,-0.05287643,0.20124924,-0.19012094,0.95895153,happy
435,-0.5123857,0.065080665,-0.21442379,1.1228601,0.46110904,0.23151036,-0.10492117,0.7700548,0.25190064,-0.081938565,0.45418814,-0.06894722,0.9226736,happy
436,0.4001805,-0.1483595,-1.3215756,0.81464636,-0.5783113,0.30681065,0.2678519,0.5701598,0.14099005,-1.0798516,-0.13145012,-0.14724249,0.70193505,happy
437,0.50853044,-0.29974082,-1.2549881,1.3363566,-0.6144895,0.6244101,0.8335105,0.83467036,0.21218763,-0.80126464,0.082136825,-0.17985626,0.9799383,happy
438,0.60236377,-0.5245206,-1.3524328,0.94654864,-0.64115036,-0.17804931,-0.19415501,-0.025999993,-0.33339354,-1.6568474,0.095511965,-1.1035223,0.27650145,happy
439,0.43727732,-0.2561285,-1.4092355,0.83739525,-0.7487194,-0.51673293,-0.28431588,-0.30709088,-0.09617502,-1.7318078,-0.47543922,-1.0585004,0.22667213,happy
440,-1.1182225,0.7861233,1.3351188,1.114586,0.9793023,0.9874019,0.47405374,0.4797173,0.010254329,0.20812006,-0.96538854,0.5392607,0.111267805,sad
441,-1.265219,1.1272614,1.0752072,1.3532333,0.40097472,1.5299826,0.50231653,1.1063744,-0.023525339,0.34568736,0.19186105,0.48218673,0.5461346,sad
442,-1.4182949,0.7205792,1.3713448,0.9096148,1.1237683,1.5319368,0.2779559,0.24333492,0.8814976,0.43872175,0.39734802,0.25431472,0.9841159,sad
443,-1.3518232,1.0319619,1.2883043,0.9557133,1.1650518,1.2693757,0.029551093,0.47321638,0.9298814,1.1174312,-0.75595146,0.794707,0.6221859,sad
444,-0.60754204,0.5370752,-0.050852552,1.2159262,0.33647576,0.1792021,-0.74887794,-0.32923743,1.5807664,-1.0543654,-0.13569267,-0.15431544,0.59085757,sad
445,-0.6215131,0.6459226,0.20076196,1.2052095,0.21824408,0.3415461,-0.7033959,-1.0475403,1.162889,-0.6969392,0.020686703,0.16508457,0.36536664,sad
446,-0.74106604,0.52756685,0.06775251,1.0427594,0.48958766,0.70035934,-0.23883632,-0.5435929,1.8087779,-1.1202546,0.16912618,0.3721188,0.7418601,sad
447,-0.44914973,0.96474975,0.025496483,0.9059603,0.4423325,0.7607153,-1.602357,-1.5450805,2.2871695,-0.98310643,-0.44567594,0.37158284,0.8764225,sad
448,0.18930326,0.24113312,-0.053717613,0.4303542,-0.4652314,1.6193277,0.8481635,0.5331738,0.2567281,-0.20083183,0.050266083,-0.11265747,1.1585333,angry
449,0.17231499,-0.08112915,0.7016038,0.19176497,-0.7190822,1.7409701,1.4224472,0.7746657,-0.25341967,0.09556983,0.3715114,0.14366305,0.7640754,angry
450,-0.29242396,-0.01931382,1.0711752,0.14898786,-0.098652266,1.8573136,1.2616825,0.28119555,-0.019268675,0.016709456,0.50410086,0.12523995,0.55728984,angry
451,-0.10503537,-0.063557535,1.0287825,0.13974099,-0.31536567,1.4598411,1.2384722,0.04896187,-0.15525942,-0.37610334,-0.05427238,-0.12186636,0.32850048,angry
452,1.023497,-0.034018766,-0.5369935,-0.4131046,-1.5323274,1.6711829,0.99537665,-0.28950837,-0.035195984,-0.16019091,0.4092721,-0.51082945,0.3186677,angry
453,1.90523,-1.2916396,-0.98539394,-0.41524896,-1.7661343,1.1543245,1.3606325,0.18290548,0.072860636,-0.26866192,0.15784171,-0.93840116,-0.31327903,angry
454,0.7179631,-0.927362,-0.028696138,-0.7351723,-1.1698835,1.5145125,0.5247125,-0.0341317,-0.11352645,-0.27547243,0.41121474,-0.24131179,0.34335864,angry
455,0.90291846,-0.6807279,-0.17483437,-0.17570214,-1.4142734,1.4706196,0.7109604,-0.38161895,-0.25824085,-0.5817471,0.51279503,-0.36310932,0.1465425,angry
456,0.63712513,-0.2170613,-1.4888242,0.54260266,-0.8455918,0.6283544,-0.8135972,-0.22538033,0.09608927,-1.3797741,-0.8014324,-0.2196949,0.28207207,fearful
457,0.41162843,0.4322024,-0.854116,0.87681425,-0.08064705,1.6378188,0.28375316,0.038287107,1.2999698,-0.24635884,-0.5697854,0.7833685,0.93756866,fearful
458,0.5520445,0.35005602,-1.1872035,-0.36938414,-0.20850675,0.5943926,-1.2545995,-0.5044232,1.4316726,-0.9724998,-0.4549021,-0.29102615,0.7874049,fearful
459,0.13978963,-0.017389413,-0.5889706,0.28288436,-0.06218317,1.0958205,-0.2490058,-0.5275885,1.0227706,-1.4828792,-0.07656547,-0.28059092,0.76479656,fearful
460,1.3049458,-1.7277277,-1.1527646,0.22110716,-1.0839943,0.7982932,0.09129581,0.057558775,0.7229183,-0.20620726,0.35175002,0.004244114,0.35591123,fearful
461,1.3020213,-1.6806743,-1.3925351,0.2974661,-1.4529527,0.7043344,-0.2833003,0.0031453988,1.6131136,-0.37435645,0.09724797,-0.047236037,0.72514796,fearful
462,1.0986395,-1.3484098,-1.1369356,-1.024177,-0.99097437,0.6108225,-0.27445313,-1.0213746,0.115079455,-0.40142187,0.24579628,0.7580374,2.22808,fearful
463,1.3038377,-1.5265815,-1.1627755,-0.28816432,-1.2163064,1.0939586,-0.26009488,-0.7542027,1.1084783,-0.5078664,0.40266606,0.026433969,1.4502522,fearful
464,-0.78470397,1.0348065,1.1545492,0.53675145,0.48167577,1.3819153,0.5612653,0.30735055,0.9422312,0.48370188,0.013254457,0.3522601,0.5261733,disgust
465,-0.90962,1.2359265,0.86748064,0.3337996,0.37543657,0.9548541,0.13432722,0.41001338,0.83228296,0.23177913,0.08469472,0.19046979,0.36330077,disgust
466,-0.68655926,0.9468025,1.4173138,0.2217032,0.5882858,0.6212007,-0.2908037,-0.17713167,0.91039085,-0.5355661,0.23496874,-0.1954927,0.34647834,disgust
467,-0.91433877,0.7036021,1.3208232,0.5509358,0.6967924,0.8759716,0.3675789,-0.04772548,0.8206893,0.29431328,0.9090413,-0.040592782,1.063131,disgust
468,-0.09342593,0.39562663,0.6181972,0.50262344,0.1792793,0.7812198,-1.1054661,-0.2018637,1.0469826,-0.116242826,1.3402683,0.44447932,0.631035,disgust
469,-0.59169245,1.127152,0.6662651,0.69474006,-0.035066184,-0.4420493,-0.025013775,0.7936101,0.2873049,0.0202596,1.1613902,-0.50215334,0.49880755,disgust
470,-0.6952971,0.69352645,1.255162,0.60278136,0.3288282,0.26240626,-0.30088243,0.40041983,-0.36044994,-0.89780444,1.385879,-0.7314409,0.45735285,disgust
471,-0.38335773,0.2586081,1.1328679,0.34317237,0.10636316,-0.29528302,-0.20344943,0.6402461,0.3014888,-0.61296564,1.6851959,-0.9002179,-0.11186449,disgust
472,-0.35345387,0.23415145,0.39766237,0.39432392,0.5788874,1.5415063,-0.437397,0.55707103,1.6313208,-0.039357904,-0.10309171,0.5966216,0.81552285,surprised
473,-0.24151869,0.31109264,0.2130048,0.07209937,0.000236548,1.4337285,-0.5569578,0.2854999,0.5305846,-0.6444516,-0.6601396,-0.08339878,1.0532459,surprised
474,-0.063470766,0.13539597,0.3111149,-0.0024501162,0.37766343,1.1876587,-0.47639382,0.29452795,0.78820264,-0.6258852,-0.42102957,-0.61864305,1.3586097,surprised
475,-0.49647972,0.35061544,0.94797057,0.32068425,0.19779816,1.2864573,0.2796637,0.1832634,0.52135324,-0.26240507,-0.43194807,-0.4637892,0.9469575,surprised
476,0.21845163,-0.19185299,-0.16038615,0.029843401,-0.17975613,1.2423095,-0.6268652,0.060228866,1.3028713,-0.70018995,-0.6336259,0.18644518,0.7639593,surprised
477,0.262646,0.042212475,0.016308863,-0.18607901,-0.33689737,1.3902284,-0.3851829,0.030360483,0.955325,-0.69284004,-0.4297318,-0.17329514,1.1299194,surprised
478,0.10114106,0.014762672,-0.06054647,-0.86086386,-0.5439065,1.4273862,0.020351335,-0.40296835,0.10146923,-0.095651746,-0.37227336,-0.6430113,0.6650117,surprised
479,0.20515828,-0.038408563,0.28501886,-0.5092793,-0.040992558,1.3428615,-0.7221069,-0.77761596,-0.08195839,-0.61453074,-1.0500791,-0.8343681,1.1880792,surprised
480,-1.4831815,2.2197876,1.8031118,2.4995625,1.9721357,1.5623082,1.9237188,2.81017,1.906216,0.5845075,2.3850174,1.5128881,1.1141807,neutral
481,-1.8017296,1.8829073,1.3229584,1.5181932,1.2051532,1.2334925,0.8325665,2.289834,1.1084566,-0.71496266,2.002873,0.45915395,0.20848045,neutral
482,-1.6971352,1.2896572,1.7050769,1.6420445,1.5595015,1.546134,0.6262663,1.4885969,0.95726526,-0.37297294,1.106897,0.5632017,0.09156224,neutral
483,-1.7030977,1.4894812,1.4942566,1.6169934,1.2057085,1.383897,0.9545556,1.4954683,1.0909097,-0.2825099,1.5128036,0.47017452,0.80081767,neutral
484,-1.7293962,1.367582,1.5007633,1.4912893,1.8469777,0.9758252,0.7707262,2.1598,1.0800674,0.026990205,1.6605326,0.11013025,0.35801595,calm
485,-1.312921,0.8797884,1.142892,2.1786492,1.363027,0.47096673,0.36168775,2.340917,1.6023501,-0.2885759,1.7730044,0.005049302,0.43314642,calm
486,-0.9050306,0.87297034,1.2717857,1.5467561,0.6802858,0.4297666,0.95960546,1.808921,1.210342,0.0064896527,2.0026062,0.09484318,0.47509137,calm
487,-1.546013,1.3182241,1.7149804,1.6858534,1.8804023,1.5062745,0.573346,1.7133858,1.6468312,0.33504158,1.6668605,0.80334604,0.40610018,calm
488,-2.1892962,1.0977721,2.0328195,1.8001035,1.9462123,1.5733114,0.26312554,2.9349597,1.9225746,0.7424136,2.542533,0.7550655,0.38411978,calm
489,-1.8590475,1.8568066,2.2997508,2.681867,2.277436,1.6329535,0.1966762,2.750923,1.0326676,0.2797618,2.4438052,0.09646293,0.39127156,calm
490,-1.1576812,1.5156965,1.557881,1.8561302,1.2244648,0.6357387,0.62453717,1.5130007,1.4533396,0.21410756,1.8021162,-0.015450935,0.45349196,calm
491,-1.5346998,1.5455558,1.6965624,1.380509,1.7371135,1.4908717,0.44727615,1.6814129,1.0685943,-0.5286684,1.6007711,0.7537235,-0.18825711,calm
492,-1.0618271,2.864044,0.9669961,1.3754178,2.0314214,0.39698258,0.6159065,-0.67153144,-0.3757558,0.54908997,0.7260485,0.9512271,-0.07380998,happy
493,-0.7990876,1.7262769,0.25616238,1.610414,1.7058368,0.039029848,0.6762214,0.9196818,1.1205802,0.42076352,0.1443781,0.4060273,0.9074446,happy
494,-1.168868,1.2803969,0.81064457,1.31892,2.0492024,0.6484764,0.6201545,0.967561,1.278085,-0.3512129,0.926688,0.54316694,0.19908,happy
495,-0.70489645,0.72821385,0.23366275,1.3072485,1.296384,0.5613477,0.3038528,-0.24403708,1.0113484,-0.21939616,-0.28154972,0.93838066,-0.13514915,happy
496,0.9654597,0.3215433,-1.1669624,0.22247742,0.34722152,-2.2786348,0.05788404,-0.9470343,-0.8492294,0.9097416,-0.55374473,-0.1942752,0.39900535,happy
497,1.1269022,1.550897,-1.5711207,0.2354084,-0.19640017,-3.4692779,0.056297433,-1.7080731,-2.1270492,0.45937854,-1.3049611,-0.40925223,0.124537766,happy
498,1.0762584,-0.6562225,-0.68221503,0.21502344,0.8765575,-1.1277038,0.47422585,-0.9767755,-0.13328941,-0.110911645,-0.22753449,0.59646124,0.69999593,happy
499,0.6609625,0.5775922,-0.41690466,0.35308206,1.0550306,-0.57988966,-0.067415155,-1.430005,-0.50619006,0.2580722,-0.51026726,0.8490231,0.18166517,happy
500,-2.2247944,1.8359169,1.1927022,1.8678296,2.0667846,1.8556223,0.22165273,1.2589576,0.9743255,0.7492919,1.2920527,1.2155685,-0.11495428,sad
501,-2.3419106,0.5491336,1.3288879,1.1707402,1.8308269,1.2814038,0.15087557,1.4488977,0.8866044,0.62694305,1.2019099,0.65963686,0.21815063,sad
502,-2.0452275,0.4738386,1.5583818,1.0378668,1.8970743,2.0145543,0.25439397,0.84286547,1.0803682,0.4168389,0.71470404,1.01393,-0.49256673,sad
503,-2.2173402,1.4372326,2.0521076,1.9657946,2.1808717,2.5914607,0.68899024,1.4018319,1.9856641,1.0386076,1.3396144,1.3194886,-0.6273072,sad
504,-0.926853,2.01613,0.8708809,2.2459292,1.6687013,0.15765719,-0.4348313,-0.07234992,-0.66214585,0.7957762,-1.4107774,0.8136314,0.08911739,sad
505,-0.91862905,1.2273666,0.6101173,2.1410184,1.9904374,-0.3113905,-0.25754845,0.71471375,-0.05746932,0.30764303,-1.3155367,-0.21416037,-0.24352732,sad
506,-1.0959164,1.1010004,0.909733,1.8118703,1.7296727,0.3938525,-0.2359024,0.2880055,-0.1217681,0.35838577,-2.003184,0.09154072,-0.1150757,sad
507,-0.89912844,1.8168925,1.1541212,2.6125247,1.8521292,0.70368284,-0.14984778,-0.4211944,0.07506453,0.10283336,-2.2867987,0.57365894,-0.4529195,sad
508,-1.1731776,1.3439062,0.53980255,2.1831648,2.0288625,0.51894563,0.9958078,0.6726602,0.8146371,1.1188077,0.31398565,1.1547545,-0.034736753,angry
509,-0.8328727,1.0379602,0.49373013,1.8845148,2.201575,0.7764318,0.8848732,0.9081335,1.3355683,0.6488855,0.735962,1.2349324,0.28563887,angry
510,0.03967756,0.5226285,-0.4479389,1.5769675,1.54139,0.21859497,1.0118774,-0.981843,0.10469741,0.78632396,-0.47137135,1.1071389,0.91450226,angry
511,-0.5005433,0.82556707,0.11960157,1.7418114,1.8153477,0.3503508,0.85036945,-0.3514365,0.8259915,0.42547265,-0.4674071,1.0689363,0.45269352,angry
512,2.2911546,0.03911651,-1.1604162,0.10223785,-0.056654405,-1.028072,0.7196371,0.52316344,0.13573557,0.9720378,0.7411238,0.46200737,-0.043974616,angry
