,Gender,Emotion,Actor_ID,0,1,2,3,4,5,6,7,8,9,10,11,12
297,male,surprised,5,-480.30905,61.355885,-0.63761264,4.1673164,-14.896065,-6.934743,-9.539958,-7.98794,-14.252044,4.136752,-10.29739,-6.059949,-2.908036
298,male,surprised,5,-528.2149,50.27137,-6.109011,4.5009327,-9.904652,-8.080632,-13.481875,-11.4634285,-11.486544,3.6736,-7.4099054,-4.1216917,-4.0167975
299,male,surprised,5,-550.0183,61.917118,0.4002913,7.608185,-8.833885,-5.6876,-10.72423,-12.125075,-12.984238,-0.6821562,-9.305263,-7.4909315,-3.6353467
300,female,neutral,6,-687.973,49.602642,-21.803497,12.917136,-11.750373,-11.948969,-15.623426,-10.428499,-3.2829034,-5.9892254,-7.9519653,-7.252986,-9.013004
301,female,neutral,6,-643.49585,53.122227,-22.016258,18.079376,-15.012307,-14.036862,-15.323756,-7.429231,0.41008884,-4.345122,-4.564479,-6.2941356,-4.8000593
302,female,neutral,6,-654.8236,49.4579,-13.980858,12.675742,-9.50512,-13.367052,-16.275038,-9.096041,-0.9986925,-5.887473,-4.2646646,-3.4090848,-7.388137
303,female,neutral,6,-658.7691,51.696266,-18.624083,12.6389475,-11.520637,-14.446131,-17.92067,-9.786104,-2.0963025,-8.364191,-5.377014,-5.473571,-6.671243
304,female,calm,6,-666.701,47.388783,-6.486102,13.143027,-7.621406,-19.163536,-19.23651,-3.4334292,-5.3617215,-5.19472,-12.094103,-5.9129806,-5.9637413
305,female,calm,6,-672.11,52.024467,-7.981695,9.782043,-7.884337,-18.915342,-21.813768,-6.3926463,-6.106736,-5.983504,-11.153389,-7.8574595,-6.000201
306,female,calm,6,-620.56177,67.19711,-11.996416,7.9996524,-5.7865696,-20.6785,-26.483906,-6.9020624,0.43976703,-5.1274204,-11.7628355,-3.9507232,-8.7446165
307,female,calm,6,-617.9936,65.91766,-11.812077,0.39031413,-9.88732,-25.782936,-22.678762,-5.1298723,-4.637524,-10.415014,-6.5352654,-6.963004,-12.440354
308,female,calm,6,-639.49066,48.195488,-7.491543,13.016521,-14.932634,-16.245136,-15.9490595,-3.6245165,-7.660287,-3.4494972,-7.3057714,-7.3695717,-5.5033264
309,female,calm,6,-641.8113,51.284767,-4.7047653,10.011378,-15.144075,-15.721773,-15.205294,-4.89831,-7.6336126,-3.562782,-10.59213,-5.5169144,-4.616818
310,female,calm,6,-642.2347,60.66864,-1.0629369,-2.3086133,-11.9627495,-17.98647,-22.892448,-10.988263,-6.1494613,-8.696662,-11.165628,-9.812715,-10.426427
311,female,calm,6,-657.7916,66.80608,-0.14437166,1.2050687,-14.229385,-12.96237,-16.22666,-12.001124,-8.936653,1.241885,-12.771792,-6.7961426,-4.4580164
312,female,happy,6,-561.6748,52.815147,-44.52887,24.80908,-22.450642,-25.297602,-20.71141,-9.97303,-0.20212409,-15.257155,-7.277734,-3.6338387,-6.305996
313,female,happy,6,-511.4798,29.922184,-58.372746,18.702194,-24.826216,-26.14243,-21.579609,-18.477232,5.0802197,-17.712078,-6.789671,-6.7089806,-12.009478
314,female,happy,6,-593.6124,37.054348,-36.865414,13.958649,-20.815516,-18.754967,-22.715578,-12.212771,0.77899826,-15.247461,-5.5064054,-5.0770755,-12.16422
315,female,happy,6,-577.39325,38.176258,-34.068245,14.406101,-17.439245,-18.454796,-18.129452,-14.44876,2.6403909,-11.707483,-6.3491483,-4.221641,-10.386914
316,female,happy,6,-384.73825,-0.15469821,-60.412987,0.330832,-14.870049,-34.35622,-19.436293,-20.034204,6.661284,4.9983873,16.553679,24.912502,-0.083771035
317,female,happy,6,-407.62482,-0.50240844,-56.37394,-1.4112165,-18.874105,-26.326263,-17.506464,-22.104895,-2.3346155,-9.971158,3.1045983,22.3106,14.710914
318,female,happy,6,-404.79883,-2.432849,-60.428074,0.7452346,-24.6258,-28.52932,-21.480421,-19.259203,-0.2578057,-10.189008,6.4246273,23.12088,19.37879
319,female,happy,6,-399.34137,11.781161,-57.30727,1.1176516,-23.085382,-29.663227,-18.456385,-16.462297,0.2240559,-11.208334,6.4204645,18.562113,18.811026
320,female,sad,6,-698.8735,54.269386,-5.4969935,14.520723,-4.366986,-10.596958,-17.72518,-4.509716,-3.4581642,-0.61966914,-7.708896,-1.7267945,-7.8049726
321,female,sad,6,-676.77185,57.10327,-13.87476,20.262781,-9.087336,-16.078787,-19.254965,-6.4617596,-3.1333396,-6.9245176,-9.831572,-0.9518524,-8.025047
322,female,sad,6,-670.07996,51.930717,-9.961768,3.6259115,-9.888087,-15.095783,-19.818117,-11.841671,-3.6221333,-7.733018,-5.2091365,-6.4441533,-9.657048
323,female,sad,6,-700.60175,56.319496,-9.42941,5.4916134,-7.2106986,-16.272259,-19.19665,-9.89026,-3.97285,-6.748574,-6.3528323,-5.367553,-8.919114
324,female,sad,6,-413.99686,5.8734956,-54.287827,17.302252,-27.039072,-17.148914,-13.363478,-21.161394,8.798754,-15.279926,2.7827375,9.010455,5.8117228
325,female,sad,6,-620.58405,33.37297,-24.891804,6.880992,-23.882303,-17.968346,-21.851133,-15.250295,3.0202217,-6.694923,-3.5272763,1.0759696,-1.37143
326,female,sad,6,-390.80453,26.179306,-35.355328,2.7638009,-29.831186,-15.67148,-18.901743,-17.25579,-1.2619605,-19.140432,-10.682891,7.91776,10.499313
327,female,sad,6,-473.19638,23.086002,-44.525265,9.607812,-31.408438,-30.449778,-25.49669,-24.692936,9.609216,-19.629398,-2.647194,-4.0354586,-10.535308
328,female,angry,6,-557.2448,38.71869,-23.086102,11.975205,-16.809294,-13.237323,-16.632423,-9.963038,-1.827287,-8.445271,-6.6478877,-3.3441226,-10.722003
329,female,angry,6,-526.9872,51.082653,-14.783863,18.27088,-17.057354,-12.188998,-17.623533,-12.090152,-0.5941498,-3.9427304,-5.691186,-5.3273745,-6.694158
330,female,angry,6,-483.31134,45.34714,-31.795559,6.27964,-29.087685,-20.361773,-22.18982,-17.425041,-0.69891626,-9.870834,-8.204558,-9.010774,-8.616176
331,female,angry,6,-487.58878,34.394333,-21.042646,4.4861684,-20.24381,-16.621763,-13.839534,-15.703979,-1.2274723,-6.9906664,-7.208123,-6.470385,-6.150312
332,female,angry,6,-269.36246,18.229261,-63.19237,-6.6328106,-33.003258,-18.98913,-18.142767,-16.923046,3.625656,0.82302326,13.316654,17.04337,4.572161
333,female,angry,6,-264.17752,15.052996,-59.821087,-3.7303684,-31.45948,-17.928719,-16.041416,-14.890188,-2.2420073,0.9587687,11.293586,17.560684,7.043222
334,female,angry,6,-275.00296,17.403772,-55.57731,-7.4168606,-35.377274,-19.742474,-14.9254,-22.166714,-0.5360576,-13.357983,-4.066915,6.2900176,10.667097
335,female,angry,6,-292.21494,12.728886,-54.436104,-1.0202101,-35.029213,-14.153336,-15.23014,-23.314379,-3.9057481,-13.343164,-2.5914295,16.726887,23.85228
336,female,fearful,6,-634.8078,48.354042,-14.390577,5.9344645,-6.815277,-11.340584,-14.66586,-8.20706,-4.2556744,-7.835044,-8.048845,-6.690949,-6.981109
337,female,fearful,6,-613.8873,49.98237,-24.474367,14.308807,-10.504163,-11.134497,-19.766586,-8.850681,0.3200344,-7.95579,-9.894674,-0.049451713,-7.2077513
338,female,fearful,6,-603.2519,50.573017,-25.893398,5.7266645,-16.900536,-20.711441,-22.271385,-14.798939,-1.8568659,-12.765865,-8.762583,-8.983123,-6.7436957
339,female,fearful,6,-611.0374,46.571934,-14.708974,8.483055,-7.0512156,-16.872288,-17.002,-8.7665825,-2.5489483,-9.19601,-9.230737,-8.052497,-10.080382
340,female,fearful,6,-331.72342,-6.188469,-62.322464,-14.3278885,-23.91517,-27.750055,-20.659023,-11.335107,16.09073,17.011452,16.77741,15.261429,-13.535217
341,female,fearful,6,-328.5382,-10.767737,-60.331444,-12.823437,-29.697845,-28.99835,-12.204758,-4.551923,19.445286,22.434347,4.0644574,4.0648613,-16.999653
342,female,fearful,6,-341.00244,-0.8401606,-57.76772,-11.988751,-27.895649,-33.548946,-19.084696,-15.769225,10.344868,6.492351,9.373109,17.283094,-4.1689067
343,female,fearful,6,-288.51877,3.173586,-64.89452,-21.735062,-24.050547,-28.734734,-6.798194,-0.64493465,24.5313,14.232181,-2.8877835,3.7914708,-15.248137
344,female,disgust,6,-629.5231,59.94182,-11.602051,5.1401296,-12.623908,-13.689835,-22.424953,-7.2167845,-7.2270904,-3.753528,-9.567556,-8.114898,-7.8974895
345,female,disgust,6,-638.81177,43.462994,0.546544,8.764811,-11.93567,-8.002584,-19.610113,-6.1232133,-2.8256135,-6.5681705,-4.228387,-4.540904,-7.0304904
346,female,disgust,6,-706.6549,48.30954,2.6112206,-6.421178,-3.3752923,-15.042261,-21.041658,-4.062557,-5.885376,-5.696885,-5.4977493,-6.7515283,-6.891823
347,female,disgust,6,-654.089,47.87819,-7.4617524,-1.1005735,-6.1586013,-19.677402,-24.631105,-3.4239419,-8.3636265,-11.330341,-5.2799764,-6.597627,-8.071306
348,female,disgust,6,-480.2109,25.492783,-23.557554,1.7995042,-29.740479,-21.860647,-12.385249,-13.481502,-7.9301558,-9.382661,-11.409775,-11.869528,-4.937573
349,female,disgust,6,-587.6545,39.582275,-30.897856,-0.15852414,-25.927067,-19.22237,-17.633677,-9.965315,-4.897274,-7.940545,-5.0356593,-11.299071,-3.4146705
350,female,disgust,6,-520.3926,50.52424,-25.202017,0.99939823,-16.775429,-26.24307,-17.319857,-8.140677,-6.5253673,-14.1421175,-3.7377563,-11.740614,-9.452738
351,female,disgust,6,-587.2032,55.56939,-5.409761,0.30173594,-10.137863,-13.736575,-9.016562,-2.819449,-0.82502747,0.8761292,2.0326967,-0.681372,-1.1211113
352,female,surprised,6,-689.0577,54.82792,-19.15089,4.1718845,-12.381246,-12.354227,-17.572412,-8.1276455,-3.8095915,-8.023834,-7.4320827,-7.700131,-9.304625
353,female,surprised,6,-667.03906,51.013077,-20.701097,4.5909452,-14.050125,-12.383995,-19.615482,-10.901727,-2.5787327,-11.422232,-5.1806507,-8.264442,-9.415951
354,female,surprised,6,-653.709,50.392666,-17.812979,-1.2332907,-14.434054,-17.771914,-20.908503,-9.754452,-2.9477558,-11.940007,-6.152219,-11.064807,-11.8595705
355,female,surprised,6,-634.5883,62.869957,-11.331841,9.71167,-10.749968,-19.070404,-20.084373,-4.1974792,0.49337998,-8.411527,-5.8597417,-3.7354386,-7.978726
356,female,surprised,6,-643.73364,57.18759,-20.531841,11.27195,-15.930893,-16.958479,-19.807623,-3.0215125,-2.8116639,-11.025282,-7.0289397,-8.380248,-11.724466
357,female,surprised,6,-534.8027,30.330269,-38.10087,-3.4906752,-23.406616,-16.34643,-19.977257,-14.041096,-1.0139416,-9.58234,-6.304527,-3.9523895,-5.6814337
358,female,surprised,6,-540.5301,30.181835,-33.29512,3.573599,-19.64285,-19.620756,-24.52321,-12.359544,-1.2336081,-13.970295,-6.2592206,-4.687056,-6.099777
359,female,surprised,6,-539.6547,37.182877,-34.024544,-2.9686267,-17.490086,-18.206448,-22.30184,-15.185086,1.8797512,-12.901854,-11.209131,-3.9926877,-5.4962564
360,male,neutral,7,-588.4933,79.13716,1.310639,24.136236,-1.7672361,-8.523854,-14.705547,0.3815999,-6.3148656,-5.83576,-2.1055107,1.0197524,-9.087019
361,male,neutral,7,-592.3605,81.08883,4.210458,23.548622,-0.40482655,-6.4482293,-13.901328,0.87594736,-3.515092,-4.771597,0.51942056,3.0503666,-7.7850976
362,male,neutral,7,-576.41614,74.35818,-0.58770597,18.565157,1.5316285,-10.506567,-20.093231,-4.20368,-7.576665,-7.6144505,-4.339783,-0.46072766,-11.360843
363,male,neutral,7,-596.52954,83.66308,8.128351,18.952044,0.25034824,-6.4984527,-14.752047,3.6969678,-7.5142317,-3.0073655,0.38388342,-0.025953403,-5.0466537
364,male,calm,7,-643.35547,87.17596,2.1803956,23.095842,5.5923038,-5.022801,-11.395202,1.3969395,-1.70973,-4.706255,3.0491319,2.1123724,-6.1819673
365,male,calm,7,-640.8648,88.40966,-5.627836,20.670315,1.5345074,-5.6552052,-14.788836,0.3696994,-2.7253804,-5.18512,0.30488673,3.1121044,-8.7112255
366,male,calm,7,-638.9645,90.81029,7.5887957,21.42982,11.03655,2.4260714,-10.351708,0.5991015,0.16296315,0.38093087,1.3479754,7.112594,-3.952283
367,male,calm,7,-637.2763,85.43984,-5.296044,17.187649,3.7358263,-3.8396165,-15.925615,-5.722617,-2.6718237,-7.261663,-0.7909174,2.093913,-9.028317
368,male,calm,7,-589.0593,75.966125,2.063787,29.764978,1.4190158,-14.533894,-16.085207,7.1927238,-5.995399,0.18464841,-3.0383394,0.5083033,-4.436359
369,male,calm,7,-607.6825,82.30315,1.2932774,23.861113,-3.633423,-4.5497837,-21.66018,-4.2599964,-4.4382005,-7.9502673,-4.051332,0.9704067,-10.264838
370,male,calm,7,-574.1388,80.445274,7.229511,24.036377,0.55101484,-9.191589,-15.604308,-4.3696795,-7.6362514,-4.7916574,-4.5739717,1.0956881,-8.872737
371,male,calm,7,-598.40515,92.901634,2.7720528,26.127537,-2.6578393,-7.427233,-18.74558,0.7953237,-4.521406,-1.8623666,-2.9154508,5.712736,-5.6382575
372,male,happy,7,-606.37396,77.74622,-5.653166,28.020811,1.7312254,-0.67595947,-11.6561775,-0.59619594,2.9568403,-2.304916,0.4771392,5.66093,-8.74625
373,male,happy,7,-585.3131,79.5255,-9.007626,23.478601,-3.6125727,-7.5492187,-13.880783,-0.15189205,-2.5583537,-6.389729,0.5881054,2.140546,-6.7188115
374,male,happy,7,-569.4336,75.75276,-10.000003,17.225332,-2.6516597,-9.629042,-16.498075,-4.1433086,-0.68840337,-7.299471,-0.37415347,3.045229,-7.6364965
375,male,happy,7,-569.4336,75.75276,-10.000003,17.225332,-2.6516597,-9.629042,-16.498075,-4.1433086,-0.68840337,-7.299471,-0.37415347,3.045229,-7.6364965
376,male,happy,7,-386.8672,63.334934,-22.322287,19.260855,-10.392427,-24.557236,-14.106436,-13.925537,-5.479894,-4.1530447,-6.7810216,5.2348685,-10.487497
377,male,happy,7,-357.22626,56.346535,-20.122055,17.817266,-10.399507,-24.473267,-14.147878,-8.104493,-6.6253247,-6.9515214,-7.3269835,-0.16548805,-8.861003
378,male,happy,7,-394.25113,62.570633,-34.52769,20.72654,-15.336717,-24.22497,-16.592861,-19.586893,-2.7926226,-11.2653675,-9.235757,0.4001382,-13.724154
379,male,happy,7,-384.02652,49.506207,-18.398571,12.931003,-1.9348998,-24.587288,-13.556486,-7.848473,-6.8676805,-4.810976,-10.630828,3.8972461,-12.56493
380,male,sad,7,-667.4705,77.232574,-3.1642535,17.850191,-0.96973705,-3.562395,-14.639042,-10.616484,-4.5879064,-6.133261,-8.395585,0.10124551,-5.8798404
381,male,sad,7,-646.86127,86.62021,4.928389,27.502666,2.2864313,-0.08136561,-8.793104,-8.143649,-1.0231268,-4.8475175,-0.92887044,4.0901656,-5.6007066
382,male,sad,7,-656.10547,85.33212,5.6703515,15.680908,0.74475664,-1.6992614,-15.053987,-9.273487,-3.6060991,-6.6253505,-6.9823914,2.435105,-10.103547
383,male,sad,7,-544.49695,79.64134,-11.393816,23.658037,-8.467297,-11.66187,-18.290077,-16.853994,-4.494432,-8.339138,-1.7186682,1.0143144,-14.449216
384,male,sad,7,-540.1446,77.49706,-12.214037,24.354076,-4.821252,-26.068394,-13.440609,-18.994078,-16.24735,-11.290467,-11.543598,-2.2920206,-14.837169
385,male,sad,7,-547.7254,67.12403,-6.0718813,21.433855,-5.2126694,-19.844463,-10.821004,-13.434255,-8.338752,-6.128749,-12.809851,1.6073097,-10.690114
386,male,sad,7,-539.29645,61.007786,0.40074363,12.468269,1.1708355,-15.637056,-17.301582,-12.006463,-12.723478,-8.978024,-10.83864,1.9477049,-11.991527
387,male,sad,7,-534.9402,65.39947,-5.758281,18.974094,0.4617873,-23.796339,-14.19969,-19.356043,-14.454881,-6.579008,-14.366804,1.1009752,-14.586331
388,male,angry,7,-420.55954,55.036392,-16.777298,23.949877,-11.616183,-5.164639,-13.418274,-13.804149,1.833094,-1.9307575,-7.413844,11.476785,-12.276569
389,male,angry,7,-353.38455,45.002453,-19.03658,20.71905,-14.839552,-12.604887,-7.5577135,-9.89309,0.21028501,-2.9366238,-5.512162,4.9538083,-10.763057
390,male,angry,7,-516.31616,67.10312,1.1630738,22.397886,-5.654284,-5.237037,-13.855883,-12.219123,-1.6893433,-5.4372582,-4.7710047,8.2353735,-12.35899
391,male,angry,7,-433.43115,60.152477,-4.062478,20.138613,-15.211305,-9.199428,-16.46355,-9.2398205,-3.3468215,-6.0446486,-2.630178,2.0453422,-11.237971
392,male,angry,7,-381.37744,44.802032,-9.059066,22.96501,-3.792686,-12.576829,-2.196974,-5.569551,1.043388,0.7891356,-1.9879881,7.732774,-5.053472
393,male,angry,7,-290.3942,36.70332,-18.703733,22.757496,-12.97661,-19.203138,-1.4000052,-8.854896,-1.2972479,-1.746481,-5.294765,4.6130075,-7.49737
394,male,angry,7,-286.71646,20.5582,-31.28421,10.731955,-16.849874,-17.488214,-10.473355,-21.046986,-1.2381494,-5.11617,-8.435556,1.0588607,-6.756299
395,male,angry,7,-259.08902,31.05642,-31.604702,17.07426,-14.892539,-19.647825,-10.772609,-24.525267,-2.3699064,-2.8134978,-15.187977,3.1417677,-9.073342
396,male,fearful,7,-599.98663,57.215794,-6.341509,18.407028,-2.7312946,-7.586439,-17.01884,-13.950384,-2.8609557,-4.4852037,-7.6539116,4.8362713,-5.655221
397,male,fearful,7,-586.6555,55.702694,-12.532466,13.715567,-5.8321567,-17.30549,-19.18762,-15.428797,-4.5281696,-6.4724965,-8.659293,0.7442807,-13.427856
398,male,fearful,7,-615.748,52.956043,-0.8410333,15.282494,-2.7800636,-12.955279,-14.794155,-9.94834,-9.900485,-3.1684716,-5.251128,-0.014461176,-9.196518
399,male,fearful,7,-604.4141,47.74897,-1.0732096,8.908569,-7.752812,-13.64286,-20.774862,-12.329358,-11.063301,-10.238691,-5.7906175,-4.2137766,-8.206857
400,male,fearful,7,-422.15414,35.732616,-26.689404,6.530376,-16.464155,-21.605259,-19.98408,-16.30343,-14.575903,-10.971731,-6.96432,-1.4212856,-6.23754
401,male,fearful,7,-482.99396,31.677921,-15.455002,5.9574327,-18.74712,-19.73646,-6.95803,-10.620483,-14.166521,-4.497918,-12.569173,-2.9598339,-2.9528902
402,male,fearful,7,-391.62195,23.749533,-24.57848,7.8303733,-16.498283,-23.419085,-21.486324,-15.84122,-12.209688,-9.682139,-7.1809325,-4.7379274,-8.759136
403,male,fearful,7,-413.51266,24.194008,-23.124132,1.9764637,-18.70867,-18.569187,-19.159063,-15.349486,-8.428401,-8.137497,-3.3715262,-3.9575284,-4.6067796
404,male,disgust,7,-634.7781,55.51078,6.873002,17.524,-6.9827275,-10.446426,-8.73698,-0.83443516,-6.3214746,-1.3958131,-3.6722279,-1.7953286,-2.4752724
405,male,disgust,7,-606.91925,65.429985,1.6444424,19.179424,-8.366296,-13.102643,-9.620562,-1.2523746,-5.6981554,-2.408013,-2.809366,-0.7089402,-5.694783
406,male,disgust,7,-667.8897,74.277176,12.069067,18.106932,4.5166087,-5.089437,-11.007556,3.4596143,-2.8457215,-0.28462887,-0.7847811,3.6821635,-3.3732758
407,male,disgust,7,-620.2997,60.48954,9.435082,19.678589,-7.21065,-11.881851,-5.790528,-3.253914,-9.944677,-1.8188579,-5.6794596,-1.1266965,-4.2888474
408,male,disgust,7,-445.1193,59.04455,1.7255584,22.988388,-23.389862,-14.885987,-1.5513244,-11.398663,-13.722275,-0.15568544,-10.909075,0.03801265,-8.279621
409,male,disgust,7,-471.27444,63.2176,10.877177,28.84918,-12.891617,-15.789909,-1.1006794,-3.4619806,-13.175156,5.8269944,-7.44423,2.0030437,-0.95710826
410,male,disgust,7,-502.53723,70.95528,16.823538,23.701166,-12.637505,-14.576449,-5.3815975,-4.074923,-14.854764,0.99265516,-8.171178,-3.2051525,-4.1627936
411,male,disgust,7,-487.77127,54.06126,15.625001,23.488995,-11.473149,-13.858808,-2.603783,-8.933446,-16.973907,-0.70537996,-11.557187,-0.45845908,-10.033982
412,male,surprised,7,-587.6263,74.89917,1.796912,19.517668,-5.606906,-7.687786,-13.408941,-4.187533,-3.3161194,-7.7118344,-2.961875,-3.2301967,-7.9262657
413,male,surprised,7,-564.58405,67.895454,6.942733,18.874529,-8.350687,-10.32513,-9.734717,-1.9629098,-7.032058,-5.151952,-3.7423751,-3.0144296,-4.9988003
414,male,surprised,7,-586.2596,78.1955,9.34981,19.469154,-5.248195,-7.179343,-11.219001,-1.8130841,-5.037087,-5.4688253,-0.26366624,0.042813912,-8.464449
415,male,surprised,7,-576.6969,73.793274,5.3563843,22.93268,-6.4353557,-7.0948577,-11.338971,-4.7468786,-4.9747987,-7.9314833,-1.0164129,-1.0314767,-7.679567
416,male,surprised,7,-423.96027,55.852943,-1.6929961,12.264106,-11.539465,-14.020882,-14.600445,-8.585692,-8.067469,-5.5201817,-7.452184,-2.6095004,-12.390528
417,male,surprised,7,-536.8097,56.85501,5.773441,19.425919,-7.608364,-11.522791,-10.689786,-5.577331,-8.036849,-6.92923,-6.2291694,-4.223889,-8.299533
418,male,surprised,7,-488.43848,49.08245,0.1965258,12.988969,-8.17789,-12.25781,-14.990662,-7.187915,-8.090436,-9.947776,-4.837012,-4.6953263,-8.333096
419,male,surprised,7,-537.33307,55.654175,4.5493855,15.165433,-8.897519,-11.097852,-12.495129,-5.0766563,-6.671615,-7.936208,-3.348841,-2.5037687,-10.073088
420,female,neutral,8,-649.59595,67.45731,5.6451774,24.10172,-5.5179043,7.8074145,-12.341844,-3.0471783,-2.8241706,1.3938576,-6.4608383,2.2045887,0.3168889
421,female,neutral,8,-628.07855,69.96537,1.9189134,23.404097,-8.118466,5.712952,-10.983564,-4.7876034,-4.0746393,-0.39148524,-5.310637,-0.039198663,-1.7792609
422,female,neutral,8,-634.62366,66.13005,7.4878726,20.218533,-4.587238,4.013273,-13.155586,-6.831294,-5.3259044,-1.3296826,-5.9967203,1.1359069,-4.1542044
423,female,neutral,8,-629.1569,65.7889,6.0191774,20.347935,-3.5072863,5.868237,-10.940132,-6.2711606,-3.1401284,1.6892023,-4.399692,3.140607,-3.315277
424,female,calm,8,-653.9637,74.25081,7.451676,22.835379,-3.1793017,6.1254625,-9.511429,-6.3130817,-3.7380881,-0.15201107,-7.634932,-0.43439627,-3.3673048
425,female,calm,8,-674.107,68.20391,11.493561,20.76434,-0.40603593,7.329303,-9.342905,-3.68655,-3.208893,0.55670863,-10.208052,1.7728238,-2.1061506
426,female,calm,8,-660.919,67.58428,17.444805,20.509823,1.4832939,8.412011,-10.726555,-4.641431,-1.1604799,-0.23656186,-6.7747,3.003633,-3.533215
427,female,calm,8,-674.4782,68.448586,8.36087,25.34574,-0.17147692,7.6391115,-10.638039,-5.2417903,-3.9833703,0.60293967,-8.279273,3.1331947,-2.690486
428,female,calm,8,-657.04553,67.526215,8.09106,23.515533,-3.1221888,7.9417233,-5.872298,-5.264388,-4.0867925,1.0597928,-10.080185,0.84885454,-3.1017158
429,female,calm,8,-654.122,68.3246,7.9473953,19.94925,-3.279413,9.387778,-7.236714,-5.3652616,-4.2148376,-1.9391041,-11.26951,-2.1681511,-4.744148
430,female,calm,8,-661.41406,66.81753,13.508208,18.27504,0.8140759,9.620041,-6.89971,-5.827955,-4.0069003,-0.88952225,-10.468096,-0.51902676,-4.1434875
431,female,calm,8,-648.85876,65.12873,8.998689,19.52141,-2.7026403,7.355663,-11.87743,-3.071042,-4.44048,-2.6225994,-12.373923,-1.6202948,-3.3982298
432,female,happy,8,-596.8683,58.649338,-11.274422,22.581701,-5.0915155,2.6300972,-12.397914,-1.865193,-3.3548882,-0.8860622,-5.873446,-0.53896147,-1.8541434
433,female,happy,8,-594.28986,52.015453,-9.436812,25.464998,-7.70744,0.673333,-9.451337,-3.5453763,-2.2054267,-1.3472232,-6.292029,-0.25963134,-1.2043319
434,female,happy,8,-610.7217,60.261578,-3.4948015,23.757086,-3.5344899,-0.26255602,-11.734359,-4.609158,-3.7722328,-3.671471,-6.0309467,-2.3037317,0.2903006
435,female,happy,8,-586.12366,52.64926,-12.863078,21.641712,-3.4244382,-4.511522,-14.726789,-5.75697,-4.7635913,-3.8356416,-4.708752,-1.6757436,0.11122119
436,female,happy,8,-488.36572,48.587112,-29.398672,18.49891,-14.139699,-3.9125319,-11.99633,-6.9830594,-5.3532386,-9.472802,-7.7700753,-2.0815122,-0.9784106
437,female,happy,8,-476.75882,45.706055,-28.40417,23.818699,-14.512655,-1.3861283,-7.853038,-5.3606396,-4.9747224,-7.899078,-6.6535864,-2.2505345,0.39389753
438,female,happy,8,-466.707,41.428093,-29.859531,19.843895,-14.787499,-7.7694397,-15.380403,-10.639706,-7.875261,-12.732222,-6.58367,-7.037474,-3.0784798
439,female,happy,8,-484.39175,46.536076,-30.707893,18.730877,-15.896416,-10.463561,-16.040806,-12.363824,-6.6141076,-13.155669,-9.568219,-6.804146,-3.3244524
440,female,sad,8,-651.02344,66.371994,10.279732,21.557343,1.9175535,1.5013568,-10.485959,-7.5378036,-6.0482845,-2.1971152,-12.129345,1.4763206,-3.894123
441,female,sad,8,-666.7703,72.86446,6.3978877,23.990788,-4.044356,5.817415,-10.278942,-3.694097,-6.2278714,-1.4200045,-6.080022,1.1805322,-1.7474891
442,female,sad,8,-683.16846,65.12457,10.820778,19.467287,3.4068377,5.8329597,-11.922321,-8.987695,-1.4163896,-0.89445806,-5.005874,-0.0004245271,0.41451922
443,female,sad,8,-676.0477,71.05074,9.580547,19.937346,3.8324244,3.7443686,-13.741817,-7.577678,-1.1591609,2.9395373,-11.034549,2.8001823,-1.3720767
444,female,sad,8,-596.3172,61.632164,-10.4201,22.59069,-4.709268,-4.9276175,-19.443594,-12.499663,2.3012168,-9.328832,-7.7922525,-2.118168,-1.5267228
445,female,sad,8,-597.81384,63.703724,-6.6621737,22.481415,-5.9281044,-3.6362224,-19.11045,-16.905495,0.07960518,-7.3097486,-6.9748063,-0.46286356,-2.6398144
446,female,sad,8,-610.62085,61.451202,-8.648704,20.82494,-3.1308558,-0.7819764,-15.707681,-13.814448,3.5134218,-9.701036,-6.1988645,0.6101004,-0.78132874
447,female,sad,8,-579.34955,69.771576,-9.279808,19.430023,-3.6180034,-0.30186382,-25.695091,-19.957241,6.0567517,-8.926293,-9.412637,0.60732275,-0.11708795
448,female,angry,8,-510.95578,55.999855,-10.462891,14.580351,-12.973971,6.5281262,-7.745709,-7.2099195,-4.7379265,-4.5072637,-6.820185,-1.9022739,1.2754964
449,female,angry,8,-512.77563,49.866627,0.8180253,12.147498,-15.590889,7.4957542,-3.5392394,-5.7286882,-7.450086,-2.8329058,-5.1409307,-0.57388157,-0.67166704
450,female,angry,8,-562.5604,51.043083,6.33767,11.711308,-9.194951,8.421229,-4.7167974,-8.75547,-6.205241,-3.278384,-4.447842,-0.6693601,-1.6924233
451,female,angry,8,-542.4866,50.201046,5.704523,11.617019,-11.429024,5.259462,-4.8868055,-10.179914,-6.928225,-5.4973636,-7.366642,-1.9499993,-2.821797
452,female,angry,8,-421.59344,50.76322,-17.680738,5.979749,-23.974537,6.940618,-6.6674137,-12.255979,-6.2899175,-4.277685,-4.943543,-3.9658177,-2.8703344
453,female,angry,8,-327.1385,26.828444,-24.377712,5.9578834,-26.384825,2.829174,-3.9920163,-9.358349,-5.715443,-4.8904324,-6.257852,-6.1817265,-5.9898148
454,female,angry,8,-454.32352,33.7613,-10.089189,2.6956816,-20.238146,5.6943555,-10.114898,-10.689583,-6.706355,-4.9289045,-4.933388,-2.5690305,-2.7484524
