,Gender,Emotion,Actor_ID,Path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1558,male,surprised,13,C:/Nini/Capstone/AudioFilesAugmented/Actor_13/01-01-08-02-02-02-13-stretched.wav,-44.065483,-54.65238,-49.625275,-45.397945,-42.88508,-39.33422,-35.418465,-37.10704,-38.215225,-36.075684,-37.789692,-36.852337,-36.972652,-36.420704,-39.35427,-38.05457,-35.385044,-36.122704,-38.745804,-39.07702,-38.246624,-38.32234,-39.26016,-40.126934,-40.888756,-41.51298,-41.6653,-42.420555,-43.6145,-44.885647,-43.023052,-41.556316,-42.46926,-43.54404,-43.969982,-45.631344,-45.986557,-46.3883,-47.412674,-47.30892,-45.42051,-45.976143,-45.00789,-45.29501,-47.069424,-46.783207,-46.49526,-43.7749,-43.257656,-43.626907,-45.31642,-47.62804,-45.369095,-46.266468,-47.001713,-46.599754,-46.058296,-45.262886,-45.90046,-45.728413,-44.33614,-44.670723,-44.160744,-44.47872,-45.037285,-46.4609,-46.653522,-47.768143,-48.167427,-47.88709,-48.12016,-48.80309,-49.206802,-49.378803,-48.580772,-49.21022,-48.979088,-48.058735,-48.781033,-49.332027,-50.273003,-50.857777,-50.94764,-52.134308,-52.558865,-51.33845,-52.757736,-53.04966,-52.57267,-51.969162,-51.295856,-51.583767,-50.89374,-50.39202,-50.68683,-51.35142,-52.59578,-51.082104,-53.129333,-54.22966,-54.84616,-55.023994,-54.221004,-54.667435,-55.022312,-55.552464,-56.0999,-55.98792,-56.498695,-55.85466,-54.673393,-54.18144,-53.6939,-52.349236,-52.348278,-51.98499,-52.276623,-53.70475,-54.31051,-55.319668,-55.711674,-55.801,-55.75961,-55.880978,-55.939808,-55.63703,-58.110413,-65.333084
1559,male,surprised,13,C:/Nini/Capstone/AudioFilesAugmented/Actor_13/01-01-08-02-02-02-13.wav,-42.663452,-52.328415,-50.21146,-47.04905,-44.27624,-40.433933,-37.047592,-38.168674,-39.391113,-37.51541,-38.814438,-37.99005,-38.612564,-37.82817,-39.941097,-39.248924,-36.875828,-38.01565,-39.95715,-40.305138,-39.997585,-39.579834,-40.082172,-41.103428,-41.86777,-42.655785,-42.728916,-43.557858,-44.090298,-45.15226,-43.465717,-42.445984,-43.283108,-44.195084,-44.638493,-46.105858,-46.652042,-46.516544,-47.0938,-47.33679,-46.252666,-46.742367,-45.619972,-45.584324,-47.3387,-47.304935,-47.159657,-44.692955,-44.157772,-44.437607,-45.946007,-47.582764,-46.32327,-46.70923,-47.29692,-47.251408,-46.499268,-45.802746,-46.143787,-46.32687,-45.48807,-45.384285,-44.94497,-45.12969,-45.6968,-47.16029,-47.24828,-48.01689,-48.63361,-48.366333,-48.629093,-49.361782,-49.337704,-49.78275,-49.04455,-49.275425,-49.233322,-48.45049,-49.037155,-49.7845,-50.598232,-50.90068,-51.059727,-52.080826,-52.428066,-51.426113,-52.558704,-52.871777,-52.26154,-51.81741,-51.161694,-51.42788,-50.808544,-50.622696,-50.871994,-51.19569,-52.348263,-51.574955,-53.13512,-53.767834,-54.249546,-54.48511,-54.00505,-54.122044,-54.598267,-55.21426,-55.652573,-55.340275,-55.635937,-55.232204,-54.432983,-53.866695,-53.229282,-52.31403,-52.065414,-51.82689,-52.345646,-53.33728,-53.889503,-54.998314,-55.348526,-55.299023,-55.330833,-55.300575,-55.143444,-55.0178,-57.056698,-63.35474
1560,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-01-01-14-stretched.wav,-64.775795,-64.35572,-61.977512,-65.51576,-65.85182,-61.865593,-54.252426,-51.191708,-53.381924,-54.225418,-52.97945,-52.59247,-52.50793,-51.2718,-49.219444,-49.061768,-50.649906,-55.292076,-58.112335,-56.65171,-53.884766,-52.85876,-52.75046,-51.38393,-50.975975,-51.264793,-54.439556,-55.649826,-53.758446,-55.40119,-57.86129,-55.715027,-57.725067,-60.358124,-59.71877,-60.111214,-60.42165,-59.48824,-57.305508,-58.536407,-59.596363,-60.309216,-61.64609,-61.251465,-62.93321,-63.962948,-63.972862,-63.61393,-62.680565,-61.853355,-62.456394,-62.626297,-62.956116,-62.877586,-62.14242,-63.996365,-63.662212,-63.176746,-63.169247,-63.14469,-63.62372,-63.04586,-61.862175,-62.76405,-64.0644,-64.6593,-64.069374,-62.80291,-64.10513,-64.869194,-63.978153,-63.342186,-64.237816,-63.623516,-65.611565,-64.550446,-64.87011,-64.67266,-65.77119,-65.263565,-66.20408,-65.75585,-65.281044,-64.26324,-64.12989,-63.655586,-63.09993,-61.71662,-62.360928,-63.09717,-64.0643,-62.58495,-62.87832,-63.118294,-63.64123,-63.893665,-64.72378,-65.10592,-64.179565,-65.05924,-64.72118,-65.706406,-65.444016,-65.889725,-65.688484,-65.657265,-65.60089,-66.468475,-65.801346,-65.26992,-66.22379,-66.176765,-66.54618,-67.5019,-67.54565,-68.19945,-68.46443,-68.75308,-68.87229,-69.0511,-69.511116,-70.24656,-70.45673,-70.30704,-69.77846,-70.25621,-73.05991,-79.079025
1561,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-01-01-14.wav,-63.267982,-57.87317,-57.938263,-63.435966,-65.23144,-61.270077,-55.245453,-53.07278,-54.535656,-55.19464,-54.597332,-54.57186,-54.655804,-53.46665,-51.90445,-51.816284,-53.53595,-57.214092,-59.810036,-58.187305,-56.192604,-55.508667,-55.02921,-54.60774,-54.307953,-54.576603,-56.70509,-57.600376,-56.15174,-57.056168,-58.92155,-58.028065,-59.263695,-61.72373,-61.362988,-61.906776,-62.032627,-61.1732,-59.199455,-59.85713,-60.69907,-61.826603,-63.210518,-62.758255,-63.463642,-64.693886,-64.535126,-64.18544,-63.84307,-63.14739,-63.345955,-63.92692,-63.965767,-63.800724,-63.116257,-64.56583,-64.663925,-64.341644,-64.12457,-64.38978,-64.39981,-64.20034,-63.4665,-63.95096,-65.06258,-66.23956,-65.50716,-64.64052,-65.38562,-65.68714,-65.08902,-64.782104,-65.23902,-65.06785,-66.33941,-65.5066,-65.85035,-65.89713,-66.69206,-66.23321,-66.86567,-66.8575,-66.19325,-65.50659,-65.2205,-64.4938,-64.47016,-63.66437,-64.04352,-64.56055,-65.20576,-64.162155,-64.51735,-64.57426,-65.01989,-65.063705,-65.732185,-65.971725,-65.2225,-65.672066,-66.19705,-66.684425,-66.129524,-66.58416,-66.36407,-66.557846,-66.53422,-67.02588,-66.836876,-66.349464,-67.02116,-66.94811,-67.302086,-67.80015,-67.857864,-68.2617,-68.63484,-69.24738,-68.99772,-68.95418,-69.661934,-70.24341,-70.18345,-70.23199,-69.85899,-70.42801,-72.72149,-78.781204
1562,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-01-02-14-stretched.wav,-61.95419,-61.867306,-60.780777,-67.36253,-67.49984,-62.752827,-56.61081,-50.869446,-49.6714,-51.169075,-55.071815,-57.030994,-56.69873,-56.48678,-54.35365,-53.549686,-50.920128,-53.182297,-56.166508,-57.095936,-56.69633,-56.913532,-56.37219,-55.726395,-53.990173,-53.05499,-55.413456,-57.910812,-56.70447,-58.22921,-59.33627,-57.89377,-58.76816,-58.83855,-58.38008,-58.668762,-58.875763,-59.596996,-60.443428,-61.193363,-60.453114,-60.452217,-62.07171,-62.257305,-62.958508,-64.75762,-65.11929,-64.305595,-62.375576,-63.1714,-63.583492,-63.827763,-64.69282,-64.951866,-64.98125,-65.18955,-63.762966,-62.12217,-63.442177,-64.525894,-63.643444,-63.43868,-63.15859,-62.551617,-62.824444,-63.670586,-63.06079,-62.113815,-63.80943,-64.41525,-63.2908,-62.743034,-63.82943,-65.11202,-65.19629,-63.523956,-63.99042,-65.7854,-65.902084,-66.385704,-66.45238,-66.052925,-65.46558,-65.59546,-65.49236,-64.41055,-64.09457,-64.07219,-64.18819,-63.89878,-63.98186,-64.349075,-65.542465,-65.51039,-66.6532,-66.34458,-65.433876,-65.36037,-65.25586,-65.13822,-64.95764,-65.0524,-65.47102,-66.04038,-66.01585,-66.48258,-66.58254,-67.11526,-66.12739,-66.333336,-66.66491,-66.48404,-66.47252,-66.98352,-67.27845,-68.41308,-68.888664,-68.62306,-68.75733,-68.436386,-69.1073,-69.63035,-70.35914,-70.78513,-70.68785,-70.91133,-73.93806,-80.719635
1563,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-01-02-14.wav,-61.377716,-56.874138,-56.75612,-64.01008,-65.178276,-61.369114,-55.6693,-50.56565,-49.664154,-51.061337,-54.847466,-56.67695,-56.66078,-56.354427,-54.71653,-53.710045,-51.95473,-53.5297,-55.82602,-56.13523,-56.535923,-56.732426,-55.78344,-55.987244,-54.676243,-54.213577,-55.787388,-57.794487,-57.614357,-58.734116,-59.705063,-58.76624,-59.278957,-59.14138,-58.31335,-59.035595,-59.577698,-60.297436,-60.83794,-61.5542,-60.515747,-60.635082,-61.737343,-61.67294,-63.02664,-64.59769,-64.45151,-64.32604,-62.626514,-63.293533,-63.114872,-63.34088,-64.66936,-64.843605,-64.564575,-64.59571,-63.504684,-62.25829,-63.161205,-64.18713,-63.648685,-63.510155,-63.273724,-63.02974,-63.140587,-63.80778,-63.532276,-62.482437,-63.75413,-64.32053,-63.555054,-63.390903,-64.41297,-65.282555,-65.39554,-64.37265,-64.67016,-66.06511,-66.14579,-66.5987,-66.70817,-66.47286,-66.087975,-65.77542,-65.73641,-64.72177,-64.67211,-64.71611,-64.64351,-64.04485,-64.66728,-64.66938,-65.38996,-65.40363,-66.415184,-65.903564,-65.46758,-65.50479,-65.16698,-65.258484,-65.02712,-65.1295,-65.55502,-65.72764,-66.033714,-66.3613,-66.28789,-66.84224,-65.95646,-66.180954,-66.35575,-66.21997,-66.287254,-66.552826,-66.75332,-67.6221,-68.185936,-67.99774,-67.93539,-67.950386,-68.30981,-68.77191,-69.44665,-69.6493,-69.696724,-69.834404,-72.79215,-79.32684
1564,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-02-01-14-stretched.wav,-62.702454,-57.7426,-57.13758,-63.867737,-64.69595,-62.013985,-57.181667,-54.2747,-48.201736,-44.30762,-47.884014,-50.873272,-50.590187,-50.731228,-51.87757,-52.248295,-51.434475,-51.63548,-49.87208,-49.619225,-50.609337,-52.353428,-53.186527,-54.001625,-53.292236,-51.74157,-51.728947,-51.9535,-50.81947,-50.569023,-53.256092,-54.05826,-56.691998,-59.507984,-59.132557,-59.126522,-58.0548,-56.436684,-54.061504,-53.92901,-55.63491,-58.13653,-61.059357,-60.89452,-61.670383,-62.760582,-62.057835,-60.263424,-58.525898,-57.99615,-59.23423,-59.98811,-61.325768,-62.323196,-60.463398,-59.526306,-59.49731,-59.473873,-60.61411,-61.477924,-59.295597,-57.922424,-58.107677,-58.98638,-60.59415,-61.898117,-59.397423,-57.341515,-58.819523,-61.038948,-61.10688,-60.655537,-61.13823,-61.111027,-60.574665,-60.113495,-61.552925,-63.47422,-64.916695,-63.28089,-64.60776,-64.92916,-64.385666,-64.82789,-64.62403,-63.511658,-62.609993,-62.823597,-61.86839,-60.652,-61.069168,-61.435734,-62.432644,-63.313766,-63.457,-63.242744,-63.027218,-62.09236,-62.153934,-61.936707,-61.012756,-61.549572,-62.208515,-62.69577,-62.945312,-63.79766,-63.882946,-64.68767,-63.59401,-63.02065,-63.693947,-63.22112,-63.01116,-63.52963,-64.41737,-65.208595,-65.43314,-66.177246,-66.47024,-66.32441,-66.65413,-66.60727,-66.7422,-66.54808,-67.470345,-68.694756,-71.222145,-77.94816
1565,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-02-01-14.wav,-61.70774,-56.405426,-56.510086,-62.554867,-63.58807,-62.288967,-57.130722,-54.174595,-50.29869,-46.9346,-49.824974,-52.310684,-52.877697,-52.930737,-53.540836,-53.921898,-53.39664,-53.674217,-52.866726,-52.201004,-53.16897,-54.062218,-55.03546,-55.839844,-55.260994,-54.062393,-54.308994,-54.089832,-53.074326,-53.29885,-55.304646,-56.37123,-58.646904,-60.718517,-60.68308,-60.671276,-59.3918,-58.32048,-56.756847,-56.58698,-57.827557,-59.915512,-61.784264,-61.863438,-62.56774,-63.814568,-62.967796,-61.61708,-59.77744,-59.633274,-60.43453,-61.121662,-62.087723,-63.10671,-61.99978,-61.273804,-59.967667,-60.372814,-62.198643,-62.441395,-60.6934,-59.704395,-59.6355,-61.06416,-62.245075,-63.14428,-61.237274,-59.443264,-60.45449,-62.336033,-62.504684,-61.805927,-62.394753,-62.41311,-62.059822,-61.912853,-62.99457,-64.343506,-65.30747,-64.719894,-65.69152,-65.568695,-65.09127,-65.03095,-64.705925,-64.126526,-63.867847,-64.02562,-63.42008,-62.314213,-62.70706,-62.970985,-63.650654,-64.053314,-63.938004,-64.149055,-64.26549,-63.745705,-63.58116,-63.507195,-62.695282,-63.138535,-63.586086,-63.8954,-63.91589,-64.526,-64.625084,-65.31867,-64.690994,-64.15683,-64.52414,-63.835873,-63.797577,-64.06199,-64.82416,-65.305725,-65.74032,-66.09625,-66.55924,-66.68367,-66.88568,-66.69616,-66.92727,-66.88049,-67.57078,-68.453995,-70.71539,-76.11736
1566,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-02-02-14-stretched.wav,-62.062115,-60.06781,-58.925995,-63.407646,-65.20458,-59.204414,-54.737938,-51.62376,-48.007755,-44.832157,-47.446404,-50.54621,-50.409454,-48.364845,-48.45419,-50.557816,-47.89639,-48.87928,-51.363235,-50.985897,-48.615074,-49.041386,-50.62016,-52.111843,-51.730427,-48.78092,-48.66398,-48.653233,-48.45966,-50.68532,-52.98847,-52.284607,-55.39235,-55.392582,-53.178413,-54.40016,-54.981876,-55.025017,-57.53407,-59.172554,-56.577232,-55.582237,-55.42419,-54.924644,-56.47309,-58.967518,-59.595673,-60.61723,-60.511486,-59.16652,-58.839043,-57.920986,-57.077164,-56.6393,-57.643745,-60.16118,-60.564167,-59.421276,-58.669563,-59.369534,-60.34234,-59.92258,-58.042194,-58.849483,-59.8342,-60.32438,-60.433792,-59.78131,-60.405273,-60.744904,-59.351463,-59.944096,-60.799103,-60.748703,-61.902737,-60.853317,-60.534065,-61.677242,-64.19818,-65.05705,-64.12501,-64.49956,-63.63637,-63.86366,-64.126595,-63.929245,-63.13421,-61.180122,-60.64727,-61.532066,-61.487022,-60.260853,-61.408146,-63.530888,-64.068504,-62.35464,-62.86725,-63.249268,-61.966152,-60.42653,-60.71516,-61.679977,-61.79795,-62.465504,-62.109406,-62.202755,-62.543484,-62.232464,-60.988914,-61.46978,-61.465748,-61.64667,-63.10014,-63.87089,-64.55606,-65.4087,-64.86395,-65.2047,-65.08215,-66.03831,-66.644684,-67.26658,-67.520096,-67.65719,-68.40888,-69.28301,-72.657875,-78.96975
1567,female,neutral,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-01-01-02-02-14.wav,-60.589,-56.59298,-56.50873,-62.323544,-64.32665,-60.699913,-56.360535,-52.849167,-49.649876,-47.576763,-49.311665,-51.819405,-52.175137,-51.195156,-51.379612,-53.167442,-51.225285,-51.65526,-53.370163,-52.96575,-51.62569,-51.943306,-52.749832,-54.25728,-53.810818,-51.854996,-52.14641,-52.090363,-51.618347,-53.101086,-55.43672,-55.118404,-57.29722,-57.201946,-55.496582,-56.146713,-56.632385,-57.066833,-58.763588,-60.629883,-58.837994,-57.560753,-57.214645,-56.66532,-58.08378,-59.998295,-60.718674,-61.662888,-61.558525,-60.525738,-60.121628,-59.25554,-58.70804,-58.76715,-59.755238,-61.402603,-61.749485,-60.543858,-59.42305,-60.176403,-61.343193,-60.848793,-59.75571,-60.008175,-60.84902,-61.443302,-61.666336,-61.17328,-61.71594,-62.264854,-61.281696,-61.596928,-62.25788,-61.751896,-62.940212,-61.939735,-61.925392,-62.980053,-64.54619,-65.39976,-65.08449,-65.30926,-64.69056,-64.60858,-64.68902,-64.69926,-64.09542,-62.111454,-62.066193,-62.809143,-62.8137,-61.781334,-62.83333,-64.26898,-64.65393,-63.254208,-63.421574,-64.05561,-63.213554,-61.789936,-62.29225,-62.970577,-62.742752,-63.45379,-63.42667,-63.253113,-63.50001,-63.03398,-62.206932,-62.669346,-62.641884,-62.763157,-63.779053,-64.49002,-64.71031,-65.343475,-64.978195,-65.09633,-65.33658,-66.297676,-66.553665,-67.23302,-67.36732,-67.38089,-67.86181,-68.44304,-71.48027,-77.14235
1568,female,calm,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-02-01-01-01-14-stretched.wav,-63.79551,-68.88454,-62.254196,-63.115524,-64.3508,-58.742302,-50.330883,-45.37644,-48.95086,-52.594234,-54.64291,-56.01583,-53.15068,-46.44169,-44.641132,-45.716953,-43.901398,-47.083023,-52.138355,-53.17815,-51.38195,-52.091507,-54.556812,-54.894028,-50.78233,-49.224796,-51.606964,-50.82965,-49.24701,-53.166763,-55.74391,-54.635437,-52.901127,-50.922062,-49.806904,-54.388283,-58.60579,-59.685276,-60.280334,-61.5876,-58.793114,-55.427193,-53.471294,-55.35239,-60.41839,-62.806923,-62.513897,-60.342525,-56.814896,-57.320236,-60.14346,-62.110897,-63.36647,-61.826916,-58.75714,-59.29071,-58.692326,-60.747417,-61.801342,-60.880096,-60.47181,-58.735542,-57.67674,-59.64403,-60.765957,-60.906765,-60.831345,-61.3481,-62.158245,-60.867157,-58.310543,-58.65697,-61.87379,-61.834347,-60.875526,-60.811623,-61.543556,-61.441784,-60.955982,-62.25757,-63.293182,-62.209354,-61.383663,-60.632305,-60.726543,-59.896595,-60.257076,-58.621822,-58.866154,-59.331825,-59.797062,-60.846867,-62.063343,-61.013912,-62.99181,-63.536896,-64.25235,-64.56755,-63.821373,-62.75707,-62.05212,-62.64834,-62.010654,-61.818157,-62.02299,-63.01834,-63.04491,-61.859932,-62.52621,-63.54379,-64.38373,-64.17556,-65.071754,-64.84041,-65.91894,-66.18877,-65.60714,-65.661385,-65.91309,-66.563995,-66.7213,-66.1871,-66.51861,-66.60864,-66.99351,-68.51384,-71.17364,-77.015594
1569,female,calm,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-02-01-01-01-14.wav,-62.458168,-64.82398,-59.65351,-61.375828,-63.843925,-58.19093,-50.490566,-46.611988,-50.018284,-53.051487,-54.290028,-55.229088,-53.097637,-48.674274,-46.39851,-45.374973,-44.139896,-47.741756,-52.414043,-53.952404,-51.5905,-51.917206,-54.254395,-54.45936,-50.991673,-49.624916,-52.14179,-51.602707,-50.928097,-53.875168,-55.645893,-54.650753,-53.38357,-51.53975,-51.154755,-54.57294,-57.66558,-58.962055,-59.41033,-60.246815,-57.63879,-55.231,-53.638355,-55.394173,-59.521717,-61.29754,-61.115276,-59.254997,-57.04403,-57.4466,-59.112305,-61.41429,-61.995804,-60.823483,-58.828156,-59.099102,-58.886017,-60.3009,-61.014145,-59.94626,-59.592754,-58.516872,-57.83949,-58.994682,-59.696766,-59.85768,-59.8424,-59.915367,-60.935806,-60.000916,-57.80612,-57.812977,-60.53602,-60.860405,-59.87419,-59.764065,-60.76667,-60.412537,-60.155666,-60.981003,-62.087692,-61.17877,-60.70758,-60.301857,-60.200558,-59.854275,-59.774746,-58.779243,-58.625526,-59.100338,-59.605698,-60.08769,-61.200035,-60.964336,-62.28017,-62.75387,-63.264694,-63.60665,-62.942196,-61.887997,-61.35205,-61.805393,-61.404617,-61.02991,-61.29647,-62.34888,-62.197563,-61.21664,-61.665173,-62.715176,-63.397045,-63.22223,-63.912006,-63.77419,-64.435455,-64.66342,-64.371,-64.29884,-64.9074,-65.0635,-65.23965,-64.89181,-65.01796,-65.19399,-65.61684,-66.74553,-68.78943,-73.1566
1570,female,calm,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-02-01-01-02-14-stretched.wav,-63.59809,-66.60552,-63.247345,-63.504784,-65.75117,-62.82706,-54.451332,-48.12062,-46.729477,-50.47668,-52.79143,-53.547302,-55.892292,-56.28576,-52.267395,-49.955894,-48.934093,-52.98372,-57.383945,-56.18266,-55.227394,-55.515022,-53.53001,-51.448097,-51.79126,-53.148308,-56.6009,-59.111298,-58.65649,-59.65457,-58.543743,-56.72972,-58.64439,-60.354782,-59.2887,-60.874363,-61.458153,-60.30635,-60.01254,-60.70972,-60.58869,-62.255486,-63.35417,-62.4787,-64.13766,-63.33536,-61.152348,-60.81297,-61.737247,-62.50464,-62.470676,-63.367672,-64.36538,-64.54077,-64.37492,-64.47325,-62.835506,-62.300068,-63.108788,-64.56677,-66.058044,-64.96607,-63.219196,-62.291695,-62.38462,-65.08347,-65.11054,-63.008858,-64.0345,-65.03716,-64.46424,-62.436123,-63.40026,-63.434834,-64.26226,-64.369736,-64.51962,-66.44428,-65.98682,-65.187996,-65.65706,-65.488464,-63.938274,-65.057686,-64.659805,-63.515076,-62.905544,-62.68471,-63.175686,-63.401127,-63.42489,-63.944016,-64.41105,-64.645744,-65.64487,-65.46982,-66.16763,-66.39352,-66.179565,-65.794846,-65.2407,-66.171326,-65.73608,-65.752655,-65.94205,-65.90096,-65.53697,-65.89787,-66.225266,-65.35258,-65.660934,-65.35292,-66.45714,-66.783554,-66.83126,-66.79607,-67.426285,-68.44666,-69.00243,-69.560814,-70.00782,-69.560646,-70.30696,-70.35979,-70.53723,-71.27634,-74.378365,-82.44337
1571,female,calm,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-02-01-01-02-14.wav,-62.597954,-63.899197,-61.3156,-62.729534,-66.852875,-64.451294,-56.9152,-51.399685,-50.6921,-53.3477,-55.55029,-57.26684,-58.955425,-59.36831,-56.281406,-54.5334,-53.91811,-57.298683,-61.35021,-61.36954,-60.21138,-59.598648,-58.372932,-57.085968,-56.602177,-57.60553,-60.375217,-62.694206,-62.612286,-63.046097,-62.050713,-60.470963,-62.070423,-63.033035,-61.77398,-62.98718,-63.588196,-62.97198,-62.998234,-64.042,-63.948315,-64.9776,-65.51642,-64.6586,-65.838326,-65.91612,-64.78102,-64.26011,-64.50209,-65.30724,-65.22431,-66.38256,-66.88196,-66.489525,-66.09921,-67.03393,-65.698364,-64.74046,-65.3596,-66.80382,-68.05478,-66.99455,-65.25274,-64.91796,-65.47921,-66.97273,-67.16468,-65.81704,-66.88651,-67.20478,-67.22929,-65.87565,-66.25577,-66.460915,-67.388145,-67.07989,-67.36855,-68.25891,-68.24287,-67.611206,-67.99822,-67.596016,-66.70125,-67.181114,-67.12224,-66.20144,-65.589005,-65.38492,-65.86689,-66.011314,-65.95098,-66.386826,-67.12182,-67.153496,-68.01384,-68.02405,-68.44186,-68.66336,-68.40062,-68.178566,-67.44973,-68.149765,-67.92011,-68.263596,-68.16903,-68.18814,-67.73994,-67.73299,-68.02836,-67.74519,-67.56891,-67.62227,-68.219635,-68.464874,-68.6367,-68.42051,-69.14894,-69.99768,-70.34558,-70.51617,-70.64281,-70.76645,-71.48342,-71.35694,-71.672325,-71.90382,-74.14601,-81.53205
1572,female,calm,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-02-01-02-01-14-stretched.wav,-63.059437,-66.39311,-62.82771,-63.195065,-65.823494,-64.9169,-57.46925,-52.702454,-49.547432,-47.63596,-43.862904,-44.714615,-48.645893,-51.49226,-52.444324,-52.589455,-53.58276,-55.63171,-57.318657,-56.148907,-52.02201,-50.01644,-48.28777,-49.847073,-51.187313,-51.51069,-54.290768,-58.977554,-58.802002,-58.83414,-58.32145,-56.07406,-57.226173,-56.255386,-55.956055,-57.677372,-58.16785,-57.82425,-57.297474,-59.20565,-60.33638,-60.401688,-60.80917,-59.589756,-58.901974,-61.375,-60.64245,-60.824997,-61.303207,-61.419304,-60.62987,-61.664654,-61.76531,-62.102013,-62.215405,-61.805103,-60.76754,-60.777317,-60.75402,-60.93975,-60.709404,-60.49076,-60.17581,-60.541992,-61.57339,-62.278603,-60.348415,-59.823,-62.05311,-62.4652,-62.33749,-61.29125,-61.428524,-60.412033,-60.135742,-60.321865,-61.23184,-62.04458,-61.996506,-62.764694,-64.10229,-63.396442,-62.77258,-62.11544,-61.988197,-62.487896,-61.68032,-60.704746,-60.519356,-60.332336,-60.37284,-59.98315,-62.008255,-62.421635,-63.108128,-61.939228,-62.084763,-61.39129,-60.695763,-60.442013,-60.464962,-60.593838,-60.841213,-61.63959,-61.18035,-61.049664,-60.820114,-60.853645,-60.925926,-60.582237,-60.57148,-60.180378,-60.789333,-61.416187,-61.973476,-61.90915,-62.045826,-62.246563,-62.57156,-62.520996,-62.860786,-62.770107,-63.53473,-63.76071,-63.29966,-63.7004,-66.0092,-72.778885
1573,female,calm,14,C:/Nini/Capstone/AudioFilesAugmented/Actor_14/01-01-02-01-02-01-14.wav,-62.359306,-63.86203,-60.881046,-62.320484,-64.96479,-64.15398,-58.43668,-53.940624,-51.20699,-49.48592,-46.99212,-47.513775,-50.58669,-52.86843,-53.379787,-53.810173,-54.63029,-56.241985,-58.0061,-57.26233,-53.843708,-52.096745,-50.437458,-51.539257,-52.902714,-52.928722,-55.63087,-59.30529,-59.360138,-59.358864,-58.824863,-56.968063,-57.923615,-57.20566,-57.016247,-58.225285,-58.64414,-58.35659,-57.92139,-59.47435,-60.314877,-60.43762,-60.419727,-59.75996,-59.553787,-61.291374,-61.0803,-61.279293,-61.32727,-61.2484,-60.835506,-61.941593,-62.355995,-62.346855,-61.494507,-61.773647,-60.9285,-60.897385,-61.10493,-61.025738,-60.838535,-60.99175,-60.458706,-60.853844,-61.447727,-62.248135,-60.620346,-59.729885,-61.724823,-62.238518,-62.054077,-61.72452,-61.707256,-61.028812,-60.853817,-60.868153,-61.335335,-61.88511,-61.95962,-62.555523,-64.104195,-63.392437,-62.69837,-62.19844,-62.37639,-62.730125,-61.982353,-61.13322,-61.129894,-60.80151,-60.93163,-60.561073,-62.17667,-62.536026,-63.506413,-62.58942,-62.537594,-61.832214,-60.86361,-60.84021,-60.911327,-60.864044,-61.03335,-61.828587,-61.521904,-61.37459,-61.572384,-61.280457,-61.231144,-61.15563,-61.053642,-60.81639,-61.218483,-61.67341,-62.314766,-62.246704,-62.523716,-62.782124,-62.781895,-62.86244,-63.231285,-63.022396,-63.723236,-63.905388,-63.45041,-63.77761,-65.866615,-71.83501
